cinema,date,time,title,href,poster,year,valid
Herziliya Cinemateque,24/09/2024,11:00,The Teachers' Lounge,https://www.hcinema.org.il/event/%d7%97%d7%93%d7%a8-%d7%94%d7%9e%d7%95%d7%a8%d7%99%d7%9d-the-teachers-lounge-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97%d7%a8%d7%99%d7%aa-%d7%a9%d7%9c%d7%99%d7%a9%d7%99-%d7%96%d7%94%d7%91/2024-09-24/1/,https://m.media-amazon.com/images/M/MV5BYjc3MTM5MzktNTUwYi00ODRjLTliOTMtYWJiZTQ2NzhlZjJlXkEyXkFqcGdeQXVyMTQyODg5MjQw._V1_SX300.jpg,2023,yes
Herziliya Cinemateque,24/09/2024,11:30,Adios Buenos Aires,https://www.hcinema.org.il/event/%d7%90%d7%93%d7%99%d7%95%d7%a1-%d7%91%d7%95%d7%90%d7%a0%d7%95%d7%a1-%d7%90%d7%99%d7%99%d7%a8%d7%a1-adios-buenos-aires-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97%d7%a8%d7%99%d7%aa-%d7%a9/2024-09-24/1/,https://m.media-amazon.com/images/M/MV5BMWU3YTU0OTAtYWRlNS00MjAyLThiOTYtNTYyMzQzOTE0YzViXkEyXkFqcGdeQXVyNTI1MzQyMzE@._V1_SX300.jpg,2023,yes
Herziliya Cinemateque,24/09/2024,14:00,"Come, Closer",https://www.hcinema.org.il/event/%d7%a7%d7%a8%d7%95%d7%91-%d7%90%d7%9c%d7%99%d7%99-come-closer-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97%d7%a8%d7%99%d7%aa-%d7%a9%d7%9c%d7%99%d7%a9%d7%99-%d7%96%d7%94%d7%91/2024-09-24/1/,https://m.media-amazon.com/images/M/MV5BOTllMTJhMjEtNzZjMS00MzhjLThmMjgtMGIwMTcwODA0MDZjXkEyXkFqcGdeQXVyNDE2NjE1Njc@._V1_SX300.jpg,2010,yes
Herziliya Cinemateque,24/09/2024,14:30,Adios Buenos Aires,https://www.hcinema.org.il/event/%d7%90%d7%93%d7%99%d7%95%d7%a1-%d7%91%d7%95%d7%90%d7%a0%d7%95%d7%a1-%d7%90%d7%99%d7%99%d7%a8%d7%a1-adios-buenos-aires-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97%d7%a8%d7%99%d7%aa-%d7%a9/2024-09-24/2/,https://m.media-amazon.com/images/M/MV5BMWU3YTU0OTAtYWRlNS00MjAyLThiOTYtNTYyMzQzOTE0YzViXkEyXkFqcGdeQXVyNTI1MzQyMzE@._V1_SX300.jpg,2023,yes
Herziliya Cinemateque,24/09/2024,16:00,Thelma,https://www.hcinema.org.il/event/%d7%aa%d7%9c%d7%9e%d7%94-thelma-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97%d7%a8%d7%99%d7%aa-%d7%a9%d7%9c%d7%99%d7%a9%d7%99-%d7%96%d7%94%d7%91-2/2024-09-24/,https://m.media-amazon.com/images/M/MV5BM2Q2ZmY1ZmYtYWJlMS00MDJhLTkyYmUtMmU4MTQ5OThlYjQ2XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,2024,yes
Herziliya Cinemateque,24/09/2024,16:30,"Come, Closer",https://www.hcinema.org.il/event/%d7%a7%d7%a8%d7%95%d7%91-%d7%90%d7%9c%d7%99%d7%99-come-closer-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97%d7%a8%d7%99%d7%aa-%d7%a9%d7%9c%d7%99%d7%a9%d7%99-%d7%96%d7%94%d7%91/2024-09-24/2/,https://m.media-amazon.com/images/M/MV5BOTllMTJhMjEtNzZjMS00MzhjLThmMjgtMGIwMTcwODA0MDZjXkEyXkFqcGdeQXVyNDE2NjE1Njc@._V1_SX300.jpg,2010,yes
Herziliya Cinemateque,24/09/2024,18:00,Adios Buenos Aires,https://www.hcinema.org.il/event/%d7%90%d7%93%d7%99%d7%95%d7%a1-%d7%91%d7%95%d7%90%d7%a0%d7%95%d7%a1-%d7%90%d7%99%d7%99%d7%a8%d7%a1-adios-buenos-aires-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97%d7%a8%d7%99%d7%aa-%d7%a9/2024-09-24/3/,https://m.media-amazon.com/images/M/MV5BMWU3YTU0OTAtYWRlNS00MjAyLThiOTYtNTYyMzQzOTE0YzViXkEyXkFqcGdeQXVyNTI1MzQyMzE@._V1_SX300.jpg,2023,yes
Herziliya Cinemateque,24/09/2024,18:30,The Teachers' Lounge,https://www.hcinema.org.il/event/%d7%97%d7%93%d7%a8-%d7%94%d7%9e%d7%95%d7%a8%d7%99%d7%9d-the-teachers-lounge-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97%d7%a8%d7%99%d7%aa-%d7%a9%d7%9c%d7%99%d7%a9%d7%99-%d7%96%d7%94%d7%91/2024-09-24/2/,https://m.media-amazon.com/images/M/MV5BYjc3MTM5MzktNTUwYi00ODRjLTliOTMtYWJiZTQ2NzhlZjJlXkEyXkFqcGdeQXVyMTQyODg5MjQw._V1_SX300.jpg,2023,yes
Herziliya Cinemateque,24/09/2024,20:00,"Come, Closer",https://www.hcinema.org.il/event/%d7%a7%d7%a8%d7%95%d7%91-%d7%90%d7%9c%d7%99%d7%99-come-closer-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97%d7%a8%d7%99%d7%aa-%d7%a9%d7%9c%d7%99%d7%a9%d7%99-%d7%96%d7%94%d7%91/2024-09-24/3/,https://m.media-amazon.com/images/M/MV5BOTllMTJhMjEtNzZjMS00MzhjLThmMjgtMGIwMTcwODA0MDZjXkEyXkFqcGdeQXVyNDE2NjE1Njc@._V1_SX300.jpg,2010,yes
Herziliya Cinemateque,24/09/2024,20:30,Hide and Seek,https://www.hcinema.org.il/event/%d7%9e%d7%97%d7%91%d7%95%d7%90%d7%99%d7%9d-hide-and-seak-%d7%a9%d7%99%d7%97%d7%94-%d7%a2%d7%9d-%d7%93%d7%9f-%d7%95%d7%95%d7%9c%d7%9e%d7%9f-%d7%99%d7%95%d7%a6%d7%a8-%d7%94%d7%a1%d7%a8%d7%98/,https://m.media-amazon.com/images/M/MV5BMjA1MDkxNDY4OV5BMl5BanBnXkFtZTYwMzE4ODc3._V1_SX300.jpg,2005,yes
Herziliya Cinemateque,25/09/2024,17:30,School of Magical Animals 2,https://www.hcinema.org.il/event/%d7%91%d7%99%d7%aa-%d7%a1%d7%a4%d7%a8-%d7%9c%d7%97%d7%99%d7%95%d7%aa-%d7%9e%d7%93%d7%91%d7%a8%d7%95%d7%aa-school-of-magical-animals-2-%d7%93%d7%99%d7%91%d7%95%d7%91-%d7%a2%d7%91%d7%a8%d7%99-%d7%94/2024-09-25/,https://m.media-amazon.com/images/M/MV5BZDVjMDY4MmEtY2M4OS00ZDlkLWI1ODAtYjZhZWNjM2ExOTI1XkEyXkFqcGc@._V1_SX300.jpg,2022,yes
Herziliya Cinemateque,25/09/2024,18:00,The Lord of the Rings: The Two Towers,https://www.hcinema.org.il/event/%d7%a9%d7%a8-%d7%94%d7%98%d7%91%d7%a2%d7%95%d7%aa-%d7%a9%d7%a0%d7%99-%d7%94%d7%a6%d7%a8%d7%99%d7%97%d7%99%d7%9d-lord-of-the-rings-the-two-towers-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97/2024-09-25/,https://m.media-amazon.com/images/M/MV5BZGMxZTdjZmYtMmE2Ni00ZTdkLWI5NTgtNjlmMjBiNzU2MmI5XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,2002,yes
Herziliya Cinemateque,25/09/2024,18:30,Inside Out 2,https://www.hcinema.org.il/event/%d7%94%d7%a7%d7%95%d7%9c-%d7%91%d7%a8%d7%90%d7%a9-2-inside-out-2-%d7%90%d7%a0%d7%92%d7%9c%d7%99%d7%aa-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97%d7%a8%d7%99%d7%aa/2024-09-25/,https://m.media-amazon.com/images/M/MV5BYTc1MDQ3NjAtOWEzMi00YzE1LWI2OWUtNjQ0OWJkMzI3MDhmXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_SX300.jpg,2024,yes
Herziliya Cinemateque,25/09/2024,20:00,Beetlejuice Beetlejuice,https://www.hcinema.org.il/event/%d7%91%d7%99%d7%98%d7%9c%d7%92%d7%95%d7%a1-%d7%91%d7%99%d7%98%d7%9c%d7%92%d7%95%d7%a1-beetlejuice-beetlejuice-%d7%90%d7%a0%d7%92%d7%9c%d7%99%d7%aa-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1-3/2024-09-25/,https://m.media-amazon.com/images/M/MV5BYmRlYzE3ZTYtNjIyZi00MWYyLWEzZDItOWI5NzM1Yjc0NmI5XkEyXkFqcGc@._V1_SX300.jpg,2024,yes
Herziliya Cinemateque,25/09/2024,20:30,Jacob de Haan: A Voice Out of Time,https://www.hcinema.org.il/event/%d7%93%d7%94-%d7%94%d7%90%d7%9f-%d7%a7%d7%95%d7%9c-%d7%9e%d7%97%d7%95%d7%a5-%d7%9c%d7%96%d7%9e%d7%9f-jacob-de-haan-a-voice-out-of-time-%d7%a9%d7%99%d7%97%d7%94-%d7%a2%d7%9d-%d7%99%d7%95%d7%a6/,https://m.media-amazon.com/images/M/MV5BZTY2Mjg0NjQtNDYwYS00Y2E3LWIwZTktMTdkNGIwNmM1ZDRjXkEyXkFqcGc@._V1_SX300.jpg,2024,yes
Herziliya Cinemateque,26/09/2024,17:00,The Wild Robot,https://www.hcinema.org.il/event/%d7%a8%d7%95%d7%96-%d7%94%d7%a8%d7%95%d7%91%d7%95%d7%98%d7%99%d7%aa-the-wild-robot-%d7%93%d7%99%d7%91%d7%95%d7%91-%d7%a2%d7%91%d7%a8%d7%99-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97%d7%a8/2024-09-26/,https://m.media-amazon.com/images/M/MV5BZjM2M2E3YzAtZDJjYy00MDhkLThiYmItOGZhNzQ3NTgyZmI0XkEyXkFqcGc@._V1_SX300.jpg,2024,yes
Herziliya Cinemateque,26/09/2024,17:30,Bonnard: Pierre et Marthe,https://www.hcinema.org.il/event/%d7%a4%d7%99%d7%99%d7%a8-%d7%95%d7%9e%d7%90%d7%a8%d7%aa-%d7%90%d7%95%d7%9e%d7%a0%d7%95%d7%aa-%d7%95%d7%90%d7%94%d7%91%d7%94-bonnard-pierre-et-marthe-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1-2/2024-09-26/,,,no
Herziliya Cinemateque,26/09/2024,19:00,Demolition Man,https://www.hcinema.org.il/event/%d7%90%d7%99%d7%a9-%d7%94%d7%a8%d7%a1-demolition-man-%d7%a1%d7%a8%d7%98-%d7%aa%d7%95%d7%9b%d7%a0%d7%99%d7%99%d7%94/,https://m.media-amazon.com/images/M/MV5BMDBmNDhjOTYtZWVlMC00YzUwLWIyZjEtYzFjMWM5OTdiZDJkXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,1993,yes
Herziliya Cinemateque,26/09/2024,19:30,The Lord of the Rings: The Return of the King,https://www.hcinema.org.il/event/%d7%a9%d7%a8-%d7%94%d7%98%d7%91%d7%a2%d7%95%d7%aa-%d7%a9%d7%99%d7%91%d7%aa-%d7%94%d7%9e%d7%9c%d7%9a-lord-of-the-rings-the-return-of-the-king-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97/2024-09-26/,https://m.media-amazon.com/images/M/MV5BNzA5ZDNlZWMtM2NhNS00NDJjLTk4NDItYTRmY2EwMWZlMTY3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,2003,yes
Herziliya Cinemateque,26/09/2024,20:00,"Come, Closer",https://www.hcinema.org.il/event/%d7%a7%d7%a8%d7%95%d7%91-%d7%90%d7%9c%d7%99%d7%99-come-closer-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97%d7%a8%d7%99%d7%aa/2024-09-26/,https://m.media-amazon.com/images/M/MV5BOTllMTJhMjEtNzZjMS00MzhjLThmMjgtMGIwMTcwODA0MDZjXkEyXkFqcGdeQXVyNDE2NjE1Njc@._V1_SX300.jpg,2010,yes
Herziliya Cinemateque,26/09/2024,21:30,First Blood Part II: Rambo Takes the 80s Part 2,https://www.hcinema.org.il/event/%d7%a8%d7%9e%d7%91%d7%95-rambo-first-blood-part-2-%d7%a1%d7%a8%d7%98-%d7%aa%d7%95%d7%9b%d7%a0%d7%99%d7%99%d7%94/,https://m.media-amazon.com/images/M/MV5BNDM2YzZiZWEtMmY3ZC00MDgxLTg4OWQtNzEwZGMyOTZhMWM0XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_SX300.jpg,2018,yes
Herziliya Cinemateque,27/09/2024,11:00,The Wild Robot,https://www.hcinema.org.il/event/%d7%a8%d7%95%d7%96-%d7%94%d7%a8%d7%95%d7%91%d7%95%d7%98%d7%99%d7%aa-the-wild-robot-%d7%93%d7%99%d7%91%d7%95%d7%91-%d7%a2%d7%91%d7%a8%d7%99-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97%d7%a8/2024-09-27/1/,https://m.media-amazon.com/images/M/MV5BZjM2M2E3YzAtZDJjYy00MDhkLThiYmItOGZhNzQ3NTgyZmI0XkEyXkFqcGc@._V1_SX300.jpg,2024,yes
Herziliya Cinemateque,27/09/2024,14:00,The Teachers' Lounge,https://www.hcinema.org.il/event/41545/2024-09-27/,https://m.media-amazon.com/images/M/MV5BYjc3MTM5MzktNTUwYi00ODRjLTliOTMtYWJiZTQ2NzhlZjJlXkEyXkFqcGdeQXVyMTQyODg5MjQw._V1_SX300.jpg,2023,yes
Herziliya Cinemateque,27/09/2024,16:00,The Wild Robot,https://www.hcinema.org.il/event/%d7%a8%d7%95%d7%96-%d7%94%d7%a8%d7%95%d7%91%d7%95%d7%98%d7%99%d7%aa-the-wild-robot-%d7%93%d7%99%d7%91%d7%95%d7%91-%d7%a2%d7%91%d7%a8%d7%99-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97%d7%a8/2024-09-27/2/,https://m.media-amazon.com/images/M/MV5BZjM2M2E3YzAtZDJjYy00MDhkLThiYmItOGZhNzQ3NTgyZmI0XkEyXkFqcGc@._V1_SX300.jpg,2024,yes
Herziliya Cinemateque,27/09/2024,16:30,"Come, Closer",https://www.hcinema.org.il/event/%d7%a7%d7%a8%d7%95%d7%91-%d7%90%d7%9c%d7%99%d7%99-come-closer-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97%d7%a8%d7%99%d7%aa/2024-09-27/1/,https://m.media-amazon.com/images/M/MV5BOTllMTJhMjEtNzZjMS00MzhjLThmMjgtMGIwMTcwODA0MDZjXkEyXkFqcGdeQXVyNDE2NjE1Njc@._V1_SX300.jpg,2010,yes
Herziliya Cinemateque,27/09/2024,18:15,The Lord of the Rings: The Fellowship of the Ring,https://www.hcinema.org.il/event/%d7%a9%d7%a8-%d7%94%d7%98%d7%91%d7%a2%d7%95%d7%aa-%d7%90%d7%97%d7%95%d7%95%d7%aa-%d7%94%d7%98%d7%91%d7%a2%d7%aa-lord-of-the-rings-the-fellowship-of-the-ring-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e-2/2024-09-27/,https://m.media-amazon.com/images/M/MV5BN2EyZjM3NzUtNWUzMi00MTgxLWI0NTctMzY4M2VlOTdjZWRiXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX300.jpg,2001,yes
Herziliya Cinemateque,27/09/2024,18:30,Bonnard: Pierre et Marthe,https://www.hcinema.org.il/event/%d7%a4%d7%99%d7%99%d7%a8-%d7%95%d7%9e%d7%90%d7%a8%d7%aa-%d7%90%d7%95%d7%9e%d7%a0%d7%95%d7%aa-%d7%95%d7%90%d7%94%d7%91%d7%94-bonnard-pierre-et-marthe-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1-2/2024-09-27/,,,no
Herziliya Cinemateque,27/09/2024,21:00,I vitelloni,https://www.hcinema.org.il/event/%d7%a4%d7%9c%d7%99%d7%a0%d7%99-%d7%94%d7%91%d7%98%d7%9c%d7%a0%d7%99%d7%9d-i-vitelloni-%d7%a1%d7%a8%d7%98-%d7%aa%d7%95%d7%9b%d7%a0%d7%99%d7%99%d7%94/,https://m.media-amazon.com/images/M/MV5BZDA5MjI0NWEtMTcwOS00MTI4LWE3MTMtZTc2OTcwZDgyYTFhXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_SX300.jpg,1953,yes
Herziliya Cinemateque,27/09/2024,21:30,"Come, Closer",https://www.hcinema.org.il/event/%d7%a7%d7%a8%d7%95%d7%91-%d7%90%d7%9c%d7%99%d7%99-come-closer-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97%d7%a8%d7%99%d7%aa/2024-09-27/2/,https://m.media-amazon.com/images/M/MV5BOTllMTJhMjEtNzZjMS00MzhjLThmMjgtMGIwMTcwODA0MDZjXkEyXkFqcGdeQXVyNDE2NjE1Njc@._V1_SX300.jpg,2010,yes
Herziliya Cinemateque,28/09/2024,11:30,The Wild Robot,https://www.hcinema.org.il/event/%d7%a8%d7%95%d7%96-%d7%94%d7%a8%d7%95%d7%91%d7%95%d7%98%d7%99%d7%aa-the-wild-robot-%d7%93%d7%99%d7%91%d7%95%d7%91-%d7%a2%d7%91%d7%a8%d7%99-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97%d7%a8/2024-09-28/1/,https://m.media-amazon.com/images/M/MV5BZjM2M2E3YzAtZDJjYy00MDhkLThiYmItOGZhNzQ3NTgyZmI0XkEyXkFqcGc@._V1_SX300.jpg,2024,yes
Herziliya Cinemateque,28/09/2024,12:00,The Wild Robot,https://www.hcinema.org.il/event/%d7%a8%d7%95%d7%96-%d7%94%d7%a8%d7%95%d7%91%d7%95%d7%98%d7%99%d7%aa-the-wild-robot-%d7%93%d7%99%d7%91%d7%95%d7%91-%d7%a2%d7%91%d7%a8%d7%99-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97%d7%a8/2024-09-28/2/,https://m.media-amazon.com/images/M/MV5BZjM2M2E3YzAtZDJjYy00MDhkLThiYmItOGZhNzQ3NTgyZmI0XkEyXkFqcGc@._V1_SX300.jpg,2024,yes
Herziliya Cinemateque,28/09/2024,14:00,The Teachers' Lounge,https://www.hcinema.org.il/event/41545/2024-09-28/,https://m.media-amazon.com/images/M/MV5BYjc3MTM5MzktNTUwYi00ODRjLTliOTMtYWJiZTQ2NzhlZjJlXkEyXkFqcGdeQXVyMTQyODg5MjQw._V1_SX300.jpg,2023,yes
Herziliya Cinemateque,28/09/2024,14:15,Bonnard: Pierre et Marthe,https://www.hcinema.org.il/event/%d7%a4%d7%99%d7%99%d7%a8-%d7%95%d7%9e%d7%90%d7%a8%d7%aa-%d7%90%d7%95%d7%9e%d7%a0%d7%95%d7%aa-%d7%95%d7%90%d7%94%d7%91%d7%94-bonnard-pierre-et-marthe-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1-2/2024-09-28/,,,no
Herziliya Cinemateque,28/09/2024,14:30,"Come, Closer",https://www.hcinema.org.il/event/%d7%a7%d7%a8%d7%95%d7%91-%d7%90%d7%9c%d7%99%d7%99-come-closer-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97%d7%a8%d7%99%d7%aa/2024-09-28/1/,https://m.media-amazon.com/images/M/MV5BOTllMTJhMjEtNzZjMS00MzhjLThmMjgtMGIwMTcwODA0MDZjXkEyXkFqcGdeQXVyNDE2NjE1Njc@._V1_SX300.jpg,2010,yes
Herziliya Cinemateque,28/09/2024,17:00,Sex,https://www.hcinema.org.il/event/%d7%98%d7%a8%d7%95%d7%9d-%d7%91%d7%9b%d7%95%d7%a8%d7%94-%d7%9e%d7%99%d7%9f-%d7%90%d7%a0%d7%95%d7%a9%d7%99-sex-%d7%a1%d7%a8%d7%98-%d7%aa%d7%95%d7%9b%d7%a0%d7%99%d7%99%d7%94/,,,no
Herziliya Cinemateque,28/09/2024,17:15,The Lord of the Rings: The Two Towers,https://www.hcinema.org.il/event/%d7%a9%d7%a8-%d7%94%d7%98%d7%91%d7%a2%d7%95%d7%aa-%d7%a9%d7%a0%d7%99-%d7%94%d7%a6%d7%a8%d7%99%d7%97%d7%99%d7%9d-lord-of-the-rings-the-two-towers-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97/2024-09-28/,https://m.media-amazon.com/images/M/MV5BZGMxZTdjZmYtMmE2Ni00ZTdkLWI5NTgtNjlmMjBiNzU2MmI5XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,2002,yes
Herziliya Cinemateque,28/09/2024,17:30,"Come, Closer",https://www.hcinema.org.il/event/%d7%a7%d7%a8%d7%95%d7%91-%d7%90%d7%9c%d7%99%d7%99-come-closer-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97%d7%a8%d7%99%d7%aa/2024-09-28/2/,https://m.media-amazon.com/images/M/MV5BOTllMTJhMjEtNzZjMS00MzhjLThmMjgtMGIwMTcwODA0MDZjXkEyXkFqcGdeQXVyNDE2NjE1Njc@._V1_SX300.jpg,2010,yes
Herziliya Cinemateque,28/09/2024,20:00,The Wild Robot,https://www.hcinema.org.il/event/%d7%a8%d7%95%d7%96-%d7%94%d7%a8%d7%95%d7%91%d7%95%d7%98%d7%99%d7%aa-the-wild-robot-%d7%90%d7%a0%d7%92%d7%9c%d7%99%d7%aa-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97%d7%a8%d7%99%d7%aa/2024-09-28/,https://m.media-amazon.com/images/M/MV5BZjM2M2E3YzAtZDJjYy00MDhkLThiYmItOGZhNzQ3NTgyZmI0XkEyXkFqcGc@._V1_SX300.jpg,2024,yes
Herziliya Cinemateque,28/09/2024,20:30,Bonnard: Pierre et Marthe,https://www.hcinema.org.il/event/%d7%a4%d7%99%d7%99%d7%a8-%d7%95%d7%9e%d7%90%d7%a8%d7%aa-%d7%90%d7%95%d7%9e%d7%a0%d7%95%d7%aa-%d7%95%d7%90%d7%94%d7%91%d7%94-bonnard-pierre-et-marthe-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1/,,,no
Herziliya Cinemateque,29/09/2024,17:00,Harold and the Purple Crayon,https://www.hcinema.org.il/event/%d7%a2%d7%99%d7%a4%d7%a8%d7%95%d7%9f-%d7%94%d7%a7%d7%a1%d7%9d-harold-and-the-purple-crayon-%d7%93%d7%99%d7%91%d7%95%d7%91-%d7%a2%d7%99%d7%91%d7%a8%d7%99-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e-3/2024-09-29/,https://m.media-amazon.com/images/M/MV5BZGE3MmYxOTgtMGY1Ni00ZWQ4LTlhNjAtMzcxYjIzMjcwN2U1XkEyXkFqcGc@._V1_SX300.jpg,2024,yes
Herziliya Cinemateque,29/09/2024,18:30,The Lord of the Rings: The Return of the King,https://www.hcinema.org.il/event/%d7%a9%d7%a8-%d7%94%d7%98%d7%91%d7%a2%d7%95%d7%aa-%d7%a9%d7%99%d7%91%d7%aa-%d7%94%d7%9e%d7%9c%d7%9a-lord-of-the-rings-the-return-of-the-king-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97/2024-09-29/,https://m.media-amazon.com/images/M/MV5BNzA5ZDNlZWMtM2NhNS00NDJjLTk4NDItYTRmY2EwMWZlMTY3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,2003,yes
Herziliya Cinemateque,29/09/2024,19:30,"Come, Closer",https://www.hcinema.org.il/event/%d7%a7%d7%a8%d7%95%d7%91-%d7%90%d7%9c%d7%99%d7%99-come-closer-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97%d7%a8%d7%99%d7%aa/2024-09-29/,https://m.media-amazon.com/images/M/MV5BOTllMTJhMjEtNzZjMS00MzhjLThmMjgtMGIwMTcwODA0MDZjXkEyXkFqcGdeQXVyNDE2NjE1Njc@._V1_SX300.jpg,2010,yes
Herziliya Cinemateque,30/09/2024,17:00,Inside Out 2,https://www.hcinema.org.il/event/%d7%94%d7%a7%d7%95%d7%9c-%d7%91%d7%a8%d7%90%d7%a9-2-inside-out-2-%d7%93%d7%99%d7%91%d7%95%d7%91-%d7%a2%d7%91%d7%a8%d7%99-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97%d7%a8%d7%99%d7%aa-3/2024-09-30/,https://m.media-amazon.com/images/M/MV5BYTc1MDQ3NjAtOWEzMi00YzE1LWI2OWUtNjQ0OWJkMzI3MDhmXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_SX300.jpg,2024,yes
Herziliya Cinemateque,30/09/2024,17:30,The Teachers' Lounge,https://www.hcinema.org.il/event/41545/2024-09-30/,https://m.media-amazon.com/images/M/MV5BYjc3MTM5MzktNTUwYi00ODRjLTliOTMtYWJiZTQ2NzhlZjJlXkEyXkFqcGdeQXVyMTQyODg5MjQw._V1_SX300.jpg,2023,yes
Herziliya Cinemateque,30/09/2024,18:00,The Wild Robot,https://www.hcinema.org.il/event/%d7%a8%d7%95%d7%96-%d7%94%d7%a8%d7%95%d7%91%d7%95%d7%98%d7%99%d7%aa-the-wild-robot-%d7%90%d7%a0%d7%92%d7%9c%d7%99%d7%aa-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97%d7%a8%d7%99%d7%aa/2024-09-30/,https://m.media-amazon.com/images/M/MV5BZjM2M2E3YzAtZDJjYy00MDhkLThiYmItOGZhNzQ3NTgyZmI0XkEyXkFqcGc@._V1_SX300.jpg,2024,yes
Herziliya Cinemateque,30/09/2024,19:00,The Lord of the Rings: The Fellowship of the Ring,https://www.hcinema.org.il/event/%d7%a9%d7%a8-%d7%94%d7%98%d7%91%d7%a2%d7%95%d7%aa-%d7%90%d7%97%d7%95%d7%95%d7%aa-%d7%94%d7%98%d7%91%d7%a2%d7%aa-lord-of-the-rings-the-fellowship-of-the-ring-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e-2/2024-09-30/,https://m.media-amazon.com/images/M/MV5BN2EyZjM3NzUtNWUzMi00MTgxLWI0NTctMzY4M2VlOTdjZWRiXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX300.jpg,2001,yes
Herziliya Cinemateque,30/09/2024,19:30,"Come, Closer",https://www.hcinema.org.il/event/%d7%a7%d7%a8%d7%95%d7%91-%d7%90%d7%9c%d7%99%d7%99-come-closer-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97%d7%a8%d7%99%d7%aa/2024-09-30/,https://m.media-amazon.com/images/M/MV5BOTllMTJhMjEtNzZjMS00MzhjLThmMjgtMGIwMTcwODA0MDZjXkEyXkFqcGdeQXVyNDE2NjE1Njc@._V1_SX300.jpg,2010,yes
