cinema,date,time,title,href,poster,year,valid
Jerusalem Cinemateque,21/08/2024,18:00,The Tatami Galaxy,https://jer-cin.org.il/en/event/77697,https://m.media-amazon.com/images/M/MV5BODVjY2ViOWYtNjI0ZS00OGI4LTk3ZGMtOGJmMTczM2U5MTY5XkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_SX300.jpg,2010,yes
Jerusalem Cinemateque,21/08/2024,20:00,Amarcord,https://jer-cin.org.il/en/event/77441,https://m.media-amazon.com/images/M/MV5BZTUyYTBkZTgtZTg4MC00MjIzLWJjZDgtN2M4YWRkNGY5MDlmXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_SX300.jpg,1973,yes
Jerusalem Cinemateque,21/08/2024,20:00,The Promise,https://jer-cin.org.il/en/event/77445,https://m.media-amazon.com/images/M/MV5BYTI5NmI0N2UtOWQyOC00MDg2LWI5YWUtNWEwZTgyM2VlYThmXkEyXkFqcGdeQXVyMTk1MDM0OTc@._V1_SX300.jpg,2016,yes
Jerusalem Cinemateque,21/08/2024,20:30,Thelma & Louise,https://jer-cin.org.il/en/event/77683,https://m.media-amazon.com/images/M/MV5BMjIxNDgzMDE2MF5BMl5BanBnXkFtZTcwNzY5NTk1NA@@._V1_SX300.jpg,1991,yes
Jerusalem Cinemateque,22/08/2024,18:00,Destry Rides Again,https://jer-cin.org.il/en/event/77447,https://m.media-amazon.com/images/M/MV5BMGM3YjgwZWEtYjI4My00ZDdmLWExZTctNmFkNTRjYjQzZWI3XkEyXkFqcGdeQXVyNTcwNjUwNzk@._V1_SX300.jpg,1939,yes
Jerusalem Cinemateque,22/08/2024,18:00,Before the Rain,https://jer-cin.org.il/en/event/77449,https://m.media-amazon.com/images/M/MV5BMTE4MWZmNmYtYmM4MS00YzcyLTllZGItNzhlNTk2ZWJlZDYyXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,1994,yes
Jerusalem Cinemateque,23/08/2024,16:00,Alita: Battle Angel,https://jer-cin.org.il/en/event/77437,https://m.media-amazon.com/images/M/MV5BMTQzYWYwYjctY2JhZS00NTYzLTllM2UtZWY5ZTk0NmYwYzIyXkEyXkFqcGdeQXVyMzgxODM4NjM@._V1_SX300.jpg,2019,yes
Jerusalem Cinemateque,23/08/2024,18:00,Van Gogh  Japan,https://jer-cin.org.il/en/event/77455,,,no
Jerusalem Cinemateque,23/08/2024,20:00,The Great Escaper,https://jer-cin.org.il/en/event/77461,https://m.media-amazon.com/images/M/MV5BM2YxY2U0ZWItN2JiYy00NzY0LTlkNjctNWMxYjI3ZjYyY2ViXkEyXkFqcGdeQXVyMDMxMTgwOQ@@._V1_SX300.jpg,2023,yes
Jerusalem Cinemateque,24/08/2024,11:00,Despicable Me 4,https://jer-cin.org.il/en/event/77518,https://m.media-amazon.com/images/M/MV5BOTk4MjFhZTMtOWIxOS00YzE2LThkZGEtMzg0MDAyMmFiZmU1XkEyXkFqcGdeQXVyMTY3ODkyNDkz._V1_SX300.jpg,2024,yes
Jerusalem Cinemateque,24/08/2024,16:00,Amarcord,https://jer-cin.org.il/en/event/77443,https://m.media-amazon.com/images/M/MV5BZTUyYTBkZTgtZTg4MC00MjIzLWJjZDgtN2M4YWRkNGY5MDlmXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_SX300.jpg,1973,yes
Jerusalem Cinemateque,24/08/2024,18:00,Death in Umm Al-Hiran,https://jer-cin.org.il/en/event/77427,https://m.media-amazon.com/images/M/MV5BZjE1NTRiYjctMGVjNC00ODI3LWI0NmEtYjdkZDQ1ZjY4YTgxXkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg,2024,yes
Jerusalem Cinemateque,24/08/2024,18:45,Van Gogh  Japan,https://jer-cin.org.il/en/event/77457,,,no
Jerusalem Cinemateque,24/08/2024,20:30,Young Adam,https://jer-cin.org.il/en/event/77465,https://m.media-amazon.com/images/M/MV5BMTMzMjUxMzU5M15BMl5BanBnXkFtZTcwMzc2NTUyMQ@@._V1_SX300.jpg,2003,yes
Jerusalem Cinemateque,24/08/2024,20:45,The Great Escaper,https://jer-cin.org.il/en/event/77463,https://m.media-amazon.com/images/M/MV5BM2YxY2U0ZWItN2JiYy00NzY0LTlkNjctNWMxYjI3ZjYyY2ViXkEyXkFqcGdeQXVyMDMxMTgwOQ@@._V1_SX300.jpg,2023,yes
Jerusalem Cinemateque,25/08/2024,18:00,Touch of Evil,https://jer-cin.org.il/en/event/77467,https://m.media-amazon.com/images/M/MV5BOTA1MjA3M2EtMmJjZS00OWViLTkwMTEtM2E5ZDk0NTAyNGJiXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,1958,yes
Jerusalem Cinemateque,25/08/2024,20:30,Woman Is the Future of Man,https://jer-cin.org.il/en/event/77469,https://m.media-amazon.com/images/M/MV5BMjA4NzExMjE1N15BMl5BanBnXkFtZTcwODI0NTE0MQ@@._V1_SX300.jpg,2004,yes
Jerusalem Cinemateque,26/08/2024,16:00,The Ear,https://jer-cin.org.il/en/event/77471,https://m.media-amazon.com/images/M/MV5BMzExMWY3N2ItY2M3Yy00ZDY4LWI3MWEtY2VlNGI4M2I2NjgxXkEyXkFqcGdeQXVyMTk0MjQ3Nzk@._V1_SX300.jpg,1970,yes
Jerusalem Cinemateque,26/08/2024,18:00,Tom at the Farm,https://jer-cin.org.il/en/event/77473,https://m.media-amazon.com/images/M/MV5BMmFiNzQ5MWEtOWU0MS00YjU4LTg2YzAtZDQxMjIwMjAyNzAwXkEyXkFqcGdeQXVyMTA2ODMzMDU@._V1_SX300.jpg,2013,yes
Jerusalem Cinemateque,26/08/2024,18:00,The Last Station,https://jer-cin.org.il/en/event/77475,https://m.media-amazon.com/images/M/MV5BMTA4MTAzNTQzMDNeQTJeQWpwZ15BbWU3MDgzNTg2MDM@._V1_SX300.jpg,2009,yes
Jerusalem Cinemateque,26/08/2024,20:15,Van Gogh  Japan,https://jer-cin.org.il/en/event/77459,,,no
Jerusalem Cinemateque,27/08/2024,18:00,Witness for the Prosecution,https://jer-cin.org.il/en/event/77477,https://m.media-amazon.com/images/M/MV5BNDQwODU5OWYtNDcyNi00MDQ1LThiOGMtZDkwNWJiM2Y3MDg0XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,1957,yes
Jerusalem Cinemateque,27/08/2024,18:00,The Good Soldier Schweik,https://jer-cin.org.il/en/event/77481,https://m.media-amazon.com/images/M/MV5BM2U0NjYyYjAtY2NjMy00MzhhLTkxZjAtN2NlZjA1Y2RjMTZjXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_SX300.jpg,1960,yes
Jerusalem Cinemateque,27/08/2024,20:30,Fellini Satyricon,https://jer-cin.org.il/en/event/77483,https://m.media-amazon.com/images/M/MV5BYmY1YmNiZjctNDJiMS00MDQxLWE4NzQtODhiYmUwOWZlMGZkXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,1969,yes
Jerusalem Cinemateque,27/08/2024,20:30,I Dutifully Report,https://jer-cin.org.il/en/event/77487,https://m.media-amazon.com/images/M/MV5BZjVkODk5ZDQtYTgzMC00ZjM3LWEzNWItY2YwMTMwY2JlYzY2XkEyXkFqcGdeQXVyMjIxMzMyMQ@@._V1_SX300.jpg,1958,yes
Jerusalem Cinemateque,28/08/2024,18:00,The Last Righteous Man,https://jer-cin.org.il/en/event/77489,https://m.media-amazon.com/images/M/MV5BN2M1NGQxZGItMjA0My00MDI3LWE4MTktMTAxOGJhNTBmNjJkXkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg,2024,yes
Jerusalem Cinemateque,28/08/2024,18:00,Rumba,https://jer-cin.org.il/en/event/77511,https://m.media-amazon.com/images/M/MV5BMTQ5MzkyNTg3OF5BMl5BanBnXkFtZTcwMjE2MDA4Mg@@._V1_SX300.jpg,2008,yes
Jerusalem Cinemateque,28/08/2024,20:00,Dazed and Confused,https://jer-cin.org.il/en/event/77493,https://m.media-amazon.com/images/M/MV5BMTM5MDY5MDQyOV5BMl5BanBnXkFtZTgwMzM3NzMxMDE@._V1_SX300.jpg,1993,yes
Jerusalem Cinemateque,28/08/2024,20:00,Of Parents and Children,https://jer-cin.org.il/en/event/77495,,,no
Jerusalem Cinemateque,29/08/2024,18:00,We Have Never Been Modern,https://jer-cin.org.il/en/event/77497,https://m.media-amazon.com/images/M/MV5BY2I4OTViMzUtY2IzZS00NmY2LWJkMDktYmNlOGVlZTMzODI3XkEyXkFqcGdeQXVyMTQ4MjY5MjIw._V1_SX300.jpg,2023,yes
Jerusalem Cinemateque,29/08/2024,21:00,National Treasure,https://jer-cin.org.il/en/event/77499,https://m.media-amazon.com/images/M/MV5BMTY3NTc4OTYxMF5BMl5BanBnXkFtZTcwMjk5NzUyMw@@._V1_SX300.jpg,2004,yes
Jerusalem Cinemateque,30/08/2024,18:00,Code Unknown,https://jer-cin.org.il/en/event/77431,https://m.media-amazon.com/images/M/MV5BZWM1YzdkNjYtNTI4NS00ZTU1LTgxMzYtNDAzOGU2N2FhZDdlXkEyXkFqcGdeQXVyMjYyNzc4MQ@@._V1_SX300.jpg,2000,yes
Jerusalem Cinemateque,30/08/2024,20:30,National Treasure,https://jer-cin.org.il/en/event/77501,https://m.media-amazon.com/images/M/MV5BMTY3NTc4OTYxMF5BMl5BanBnXkFtZTcwMjk5NzUyMw@@._V1_SX300.jpg,2004,yes
Jerusalem Cinemateque,31/08/2024,11:00,Astro Kid,https://jer-cin.org.il/en/event/77520,,,no
Jerusalem Cinemateque,31/08/2024,16:00,Fellini Satyricon,https://jer-cin.org.il/en/event/77485,https://m.media-amazon.com/images/M/MV5BYmY1YmNiZjctNDJiMS00MDQxLWE4NzQtODhiYmUwOWZlMGZkXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,1969,yes
Jerusalem Cinemateque,31/08/2024,18:00,Seventeen Years,https://jer-cin.org.il/en/event/77505,https://m.media-amazon.com/images/M/MV5BMTI0NTQ4OTMxOF5BMl5BanBnXkFtZTcwMTAwNTgyMQ@@._V1_SX300.jpg,1999,yes
Jerusalem Cinemateque,31/08/2024,18:45,Witness for the Prosecution,https://jer-cin.org.il/en/event/77479,https://m.media-amazon.com/images/M/MV5BNDQwODU5OWYtNDcyNi00MDQ1LThiOGMtZDkwNWJiM2Y3MDg0XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,1957,yes
Jerusalem Cinemateque,31/08/2024,20:30,The Last Righteous Man,https://jer-cin.org.il/en/event/77491,https://m.media-amazon.com/images/M/MV5BN2M1NGQxZGItMjA0My00MDI3LWE4MTktMTAxOGJhNTBmNjJkXkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg,2024,yes
Jerusalem Cinemateque,31/08/2024,21:15,National Treasure,https://jer-cin.org.il/en/event/77503,https://m.media-amazon.com/images/M/MV5BMTY3NTc4OTYxMF5BMl5BanBnXkFtZTcwMjk5NzUyMw@@._V1_SX300.jpg,2004,yes
Jerusalem Cinemateque,02/09/2024,18:00,"The Captured Image, or Leo Tolstoy and Ilya Gintsburg",https://jer-cin.org.il/en/event/77651,,,no
Jerusalem Cinemateque,03/09/2024,19:00,Harry Potter and the Deathly Hallows: Part 1,https://jer-cin.org.il/en/event/77660,https://m.media-amazon.com/images/M/MV5BMTQ2OTE1Mjk0N15BMl5BanBnXkFtZTcwODE3MDAwNA@@._V1_SX300.jpg,2010,yes
Jerusalem Cinemateque,12/09/2024,19:30,Present Laughter,https://jer-cin.org.il/en/event/75993,https://m.media-amazon.com/images/M/MV5BMTcwN2U0ODEtMzQwMC00MTYxLWJkNmItNjA1OTgwZTJmZjY3XkEyXkFqcGdeQXVyNTY3OTE3Mzg@._V1_SX300.jpg,2019,yes
Jerusalem Cinemateque,14/09/2024,11:00,Present Laughter,https://jer-cin.org.il/en/event/75995,https://m.media-amazon.com/images/M/MV5BMTcwN2U0ODEtMzQwMC00MTYxLWJkNmItNjA1OTgwZTJmZjY3XkEyXkFqcGdeQXVyNTY3OTE3Mzg@._V1_SX300.jpg,2019,yes
Jerusalem Cinemateque,17/09/2024,19:00,Harry Potter and the Deathly Hallows: Part 2,https://jer-cin.org.il/en/event/77661,https://m.media-amazon.com/images/M/MV5BMGVmMWNiMDktYjQ0Mi00MWIxLTk0N2UtN2ZlYTdkN2IzNDNlXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg,2011,yes
Haifa Cinemateque,19/08/24,18:30,Before Sunrise,https://www.haifacin.co.il/Event/13993/,https://m.media-amazon.com/images/M/MV5BZDdiZTAwYzAtMDI3Ni00OTRjLTkzN2UtMGE3MDMyZmU4NTU4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,1995,yes
Haifa Cinemateque,19/08/24,20:30,Before Sunset,https://www.haifacin.co.il/Event/13994/,https://m.media-amazon.com/images/M/MV5BMTQ1MjAwNTM5Ml5BMl5BanBnXkFtZTYwNDM0MTc3._V1_SX300.jpg,2004,yes
Haifa Cinemateque,20/08/24,19:00,The Children of San Simon,https://www.haifacin.co.il/Event/13951/,https://m.media-amazon.com/images/M/MV5BOTQyMmQyYjAtZjc5NC00YWEyLWJjOTEtMjFkYThkOTg4YTc2XkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg,2024,yes
Haifa Cinemateque,21/08/24,18:30,Before Midnight,https://www.haifacin.co.il/Event/13995/,https://m.media-amazon.com/images/M/MV5BMjA5NzgxODE2NF5BMl5BanBnXkFtZTcwNTI1NTI0OQ@@._V1_SX300.jpg,2013,yes
Haifa Cinemateque,21/08/24,20:30,Shoplifters,https://www.haifacin.co.il/Event/13996/,https://m.media-amazon.com/images/M/MV5BYWZmOTY0MDAtMGRlMS00YjFlLWFkZTUtYmJhYWNlN2JjMmZkXkEyXkFqcGdeQXVyODAzODU1NDQ@._V1_SX300.jpg,2018,yes
Haifa Cinemateque,22/08/24,18:15,MODERN FATHER'S DIARY,https://www.haifacin.co.il/Event/13997/,,,no
Haifa Cinemateque,22/08/24,20:15,Broker,https://www.haifacin.co.il/Event/14005/,https://m.media-amazon.com/images/M/MV5BY2UxOTEwOGUtYmFmOS00NTc4LWI0MWMtNGJkZGViY2EwZTgyXkEyXkFqcGdeQXVyNDY5NTQyMDU@._V1_SX300.jpg,2022,yes
Haifa Cinemateque,23/08/24,16:30,Boyhood,https://www.haifacin.co.il/Event/14006/,https://m.media-amazon.com/images/M/MV5BMTYzNDc2MDc0N15BMl5BanBnXkFtZTgwOTcwMDQ5MTE@._V1_SX300.jpg,2014,yes
Haifa Cinemateque,23/08/24,19:30,The Player,https://www.haifacin.co.il/Event/14007/,https://m.media-amazon.com/images/M/MV5BMjM5MDg0MjU3Ml5BMl5BanBnXkFtZTgwODQ0NjYxMTE@._V1_SX300.jpg,1992,yes
Haifa Cinemateque,24/08/24,11:30,Petites mains,https://www.haifacin.co.il/Event/14008/,https://m.media-amazon.com/images/M/MV5BOGRiNjdlMjYtZTUzYS00MzhkLTkxYTctNjg4MGIzN2RkMDYyXkEyXkFqcGdeQXVyMTE5NTM5NTU5._V1_SX300.jpg,2024,yes
Haifa Cinemateque,24/08/24,16:30,The Beekeeper,https://www.haifacin.co.il/Event/14009/,https://m.media-amazon.com/images/M/MV5BZjQwYjU3OTYtMWVhMi00N2Y2LWEzMDgtMzViN2U4NWI1NmI3XkEyXkFqcGdeQXVyODk2NDQ3MTA@._V1_SX300.jpg,2024,yes
Haifa Cinemateque,24/08/24,19:00,Our Little Sister,https://www.haifacin.co.il/Event/14010/,https://m.media-amazon.com/images/M/MV5BOWI4YTEzNzEtYTFmMS00ZTJlLTkyZDMtMDMzZTM1NjI5YWQwXkEyXkFqcGdeQXVyMTcwOTQzOTYy._V1_SX300.jpg,2015,yes
Haifa Cinemateque,25/08/24,18:30,,https://www.haifacin.co.il/Event/13999/,,,no
Haifa Cinemateque,26/08/24,18:15,OF PARENTS AND CHILDREN,https://www.haifacin.co.il/Event/14011/,,,no
Haifa Cinemateque,26/08/24,20:30,Petites mains,https://www.haifacin.co.il/Event/14028/,https://m.media-amazon.com/images/M/MV5BOGRiNjdlMjYtZTUzYS00MzhkLTkxYTctNjg4MGIzN2RkMDYyXkEyXkFqcGdeQXVyMTE5NTM5NTU5._V1_SX300.jpg,2024,yes
Haifa Cinemateque,27/08/24,19:00,Untold: Deal with the Devil,https://www.haifacin.co.il/Event/13952/,https://m.media-amazon.com/images/M/MV5BODM5M2FlNDEtYTE2OC00ODM5LTg1NmEtNzI3M2RkNDA1YzRlXkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_SX300.jpg,2021,yes
Haifa Cinemateque,28/08/24,19:00,We Have Never Been Modern,https://www.haifacin.co.il/Event/14012/,https://m.media-amazon.com/images/M/MV5BY2I4OTViMzUtY2IzZS00NmY2LWJkMDktYmNlOGVlZTMzODI3XkEyXkFqcGdeQXVyMTQ4MjY5MjIw._V1_SX300.jpg,2023,yes
Haifa Cinemateque,29/08/24,18:30,The Good Soldier Schweik,https://www.haifacin.co.il/Event/14013/,https://m.media-amazon.com/images/M/MV5BM2U0NjYyYjAtY2NjMy00MzhhLTkxZjAtN2NlZjA1Y2RjMTZjXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_SX300.jpg,1960,yes
Haifa Cinemateque,29/08/24,20:30,I Dutifully Report,https://www.haifacin.co.il/Event/14014/,https://m.media-amazon.com/images/M/MV5BZjVkODk5ZDQtYTgzMC00ZjM3LWEzNWItY2YwMTMwY2JlYzY2XkEyXkFqcGdeQXVyMjIxMzMyMQ@@._V1_SX300.jpg,1958,yes
Haifa Cinemateque,30/08/24,16:30,Gosford Park,https://www.haifacin.co.il/Event/14015/,https://m.media-amazon.com/images/M/MV5BYzM4YzlhZGMtYTI2Yi00OTY4LWE0MzctNDFlYTQ3YmFlOTBjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,2001,yes
Haifa Cinemateque,30/08/24,19:00,The Ear,https://www.haifacin.co.il/Event/14016/,https://m.media-amazon.com/images/M/MV5BMzExMWY3N2ItY2M3Yy00ZDY4LWI3MWEtY2VlNGI4M2I2NjgxXkEyXkFqcGdeQXVyMTk0MjQ3Nzk@._V1_SX300.jpg,1970,yes
Haifa Cinemateque,31/08/24,11:30,The Boss Baby,https://www.haifacin.co.il/Event/14017/,https://m.media-amazon.com/images/M/MV5BMTg5MzUxNzgxNV5BMl5BanBnXkFtZTgwMTM2NzQ3MjI@._V1_SX300.jpg,2017,yes
Haifa Cinemateque,31/08/24,16:45,National Treasure,https://www.haifacin.co.il/Event/14018/,https://m.media-amazon.com/images/M/MV5BMTY3NTc4OTYxMF5BMl5BanBnXkFtZTcwMjk5NzUyMw@@._V1_SX300.jpg,2004,yes
Haifa Cinemateque,31/08/24,19:00,A Late Quartet,https://www.haifacin.co.il/Event/14019/,https://m.media-amazon.com/images/M/MV5BMTM3MDc3MzIzNV5BMl5BanBnXkFtZTcwNjkwNTU0OA@@._V1_SX300.jpg,2012,yes
Movieland,22/08/2024,,The Crow,,
Movieland,22/08/2024,,Blink Twice,,
Movieland,22/08/2024,,Take A Chance On Me,,
Movieland,22/08/2024,,Cash Out,,
Movieland,22/08/2024,,This Time Next Year,,
Movieland,29/08/2024,,Daddio,,
Movieland,29/08/2024,,Strange Darling,,
Movieland,05/09/2024,,Beetlejuice Beetlejuice,,
Movieland,05/09/2024,,Poolman,,
Movieland,05/09/2024,,Breathe,,
Movieland,12/09/2024,,Trap,,
Movieland,12/09/2024,,Speak No Evil,,
Movieland,19/09/2024,,Bad Genius,,
Movieland,26/09/2024,,The Wild Robot,,
Movieland,26/09/2024,,Never Let Go,,
Movieland,03/10/2024,,Joker: Folie À Deux,,
Movieland,13/10/2024,,Transformers One,,
Movieland,17/10/2024,,Smile 2,,
Movieland,17/10/2024,,We Live On Time,,
Movieland,24/10/2024,,Venom: The Last Dan,,
Movieland,14/11/2024,,Gladiator Ii,,
Movieland,21/11/2024,,Wicked,,
Movieland,28/11/2024,,Moana 2,,
Movieland,28/11/2024,,Flight Risk,,
Movieland,12/12/2024,,Kraven The Hunter,,
Movieland,12/12/2024,,Night Of The Hunted,,
Movieland,19/12/2024,,Mufasa: The Lion King,,
Movieland,02/01/2025,,A Real Pain,,
Movieland,13/02/2025,,Captain America: Brave New World,,
Movieland,20/03/2025,,Snow White,,
Hot Cinema,20/08/2024,,This Time Next Year,
Hot Cinema,22/08/2024,,Cash Out,
Hot Cinema,22/08/2024,,Blink Twice,
Hot Cinema,22/08/2024,,Take A Chance On Me,
Hot Cinema,22/08/2024,,The Crow,
Hot Cinema,29/08/2024,,Daddio,
Hot Cinema,29/08/2024,,Strange Darling,
Hot Cinema,05/09/2024,,Breathe,
Hot Cinema,05/09/2024,,Poolman,
Hot Cinema,05/09/2024,,Marcello Mio,
Hot Cinema,05/09/2024,,We Will Dance Again,
Hot Cinema,05/09/2024,,The Fabulous Four,
Hot Cinema,12/09/2024,,יונתן ברק מגיע ל-hot Cinema,
Hot Cinema,20/10/2024,,Attention!,
Cinema City,22/08/2024,,The Crow,
Cinema City,22/08/2024,,Blink Twice,
Cinema City,22/08/2024,,Boudica: Queen Of War,
Cinema City,22/08/2024,,Take A Chance On Me,
Cinema City,22/08/2024,,Cash Out,
Cinema City,22/08/2024,,This Time Next Year,
Cinema City,22/08/2024,,A World Apart,
Cinema City,29/08/2024,,Strange Darling,
Cinema City,29/08/2024,,Daddio,
Cinema City,29/08/2024,,Wanted Man,
Cinema City,29/08/2024,,Juan Marin A Century Of Cinema,
Cinema City,04/09/2024,,Despicable Me,
Cinema City,05/09/2024,,Marcello Mio,
Cinema City,05/09/2024,,Ten Months,
Cinema City,05/09/2024,,Poolman,
Cinema City,05/09/2024,,Refuge,
Cinema City,05/09/2024,,Breathe,
Cinema City,05/09/2024,,Beetlejuice Beetlejuice,
Cinema City,11/09/2024,,Lives,
Cinema City,12/09/2024,,Monster,
Cinema City,12/09/2024,,The Teachers Lounge,
Cinema City,12/09/2024,,Speak No Evil,
Cinema City,12/09/2024,,Trap,
Cinema City,19/09/2024,,Come Closer,
Cinema City,19/09/2024,,Adios Buenos Aires,
Cinema City,19/09/2024,,Bad Genius,
Cinema City,25/09/2024,,Super Wings The Movie: Maximum Speed,
Cinema City,26/09/2024,,Bonnard: Pierre  Marthe,
Cinema City,26/09/2024,,Never Let Go,
Cinema City,26/09/2024,,The Wild Robot,
Cinema City,03/10/2024,,Joker: Folie  Deux,
Cinema City,09/10/2024,,Combat Wombat   Back  Back,
Cinema City,17/10/2024,,We Live In Time,
Cinema City,17/10/2024,,Smile,
Cinema City,24/10/2024,,Transformers: One,
Cinema City,24/10/2024,,Freuds Last Session,
Cinema City,24/10/2024,,Venom: The Last Dance,
Cinema City,14/11/2024,,Red One,
Cinema City,21/11/2024,,Wicked,
Cinema City,28/11/2024,,Moana,
Cinema City,12/12/2024,,Kraven The Hunter,
Cinema City,19/12/2024,,Mufasa: The Lion King,
Lev Cinema,22/08/2024,,Take A Chance On Me,
Lev Cinema,22/08/2024,,A World Apart,
Lev Cinema,29/08/2024,,Evil Does Not Exist,
Lev Cinema,05/09/2024,,Marcello Mio,
Lev Cinema,12/09/2024,,Monster,
Lev Cinema,26/09/2024,,Second Act,
Lev Cinema,17/10/2024,,Memory,
Lev Cinema,31/10/2024,,This Is My Mother,
Lev Cinema,07/11/2024,,Anora,
Tel Aviv Cinemateque,19/08/2024,17:00,Jules and Jim,https://www.cinema.co.il/en/event/%d7%94%d7%99%d7%a6%d7%99%d7%a8%d7%94-%d7%a9%d7%9c-%d7%99%d7%94%d7%91-%d7%95%d7%99%d7%a0%d7%a8-%d7%96%d7%9c-%d7%a4%d7%a1%d7%98%d7%99%d7%91%d7%9c-%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98%d7%99%d7%9d/,https://m.media-amazon.com/images/M/MV5BZTM1MTRiNDctMTFiMC00NGM1LTkyMWQtNTY1M2JjZDczOWQ3XkEyXkFqcGdeQXVyMDI3OTIzOA@@._V1_SX300.jpg,1962,yes
Tel Aviv Cinemateque,19/08/2024,17:00,Ajoomma,https://www.cinema.co.il/en/event/%d7%94%d7%99%d7%a6%d7%99%d7%a8%d7%94-%d7%a9%d7%9c-%d7%99%d7%94%d7%91-%d7%95%d7%99%d7%a0%d7%a8-%d7%96%d7%9c-%d7%a4%d7%a1%d7%98%d7%99%d7%91%d7%9c-%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98%d7%99%d7%9d/,https://m.media-amazon.com/images/M/MV5BZDUyMTNmYWUtNzhiNC00OGI4LWI4MWYtMDQzYjVhYzU1YTY2XkEyXkFqcGdeQXVyNjI4NDY5ODM@._V1_SX300.jpg,2022,yes
Tel Aviv Cinemateque,19/08/2024,17:15,Full Support,https://www.cinema.co.il/en/event/%d7%aa%d7%9e%d7%99%d7%9b%d7%94-%d7%9e%d7%9c%d7%90%d7%94/,https://m.media-amazon.com/images/M/MV5BZjViNzZjN2YtYjJjOS00MTUxLWE5YmQtODcyYTI5NjM3YzA2XkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg,2024,yes
Tel Aviv Cinemateque,19/08/2024,19:00,Jules and Jim,https://www.cinema.co.il/en/event/%d7%92%d7%95%d7%9c%d7%a1/,https://m.media-amazon.com/images/M/MV5BZTM1MTRiNDctMTFiMC00NGM1LTkyMWQtNTY1M2JjZDczOWQ3XkEyXkFqcGdeQXVyMDI3OTIzOA@@._V1_SX300.jpg,1962,yes
Tel Aviv Cinemateque,19/08/2024,19:00,It Happened on our Ground,https://www.cinema.co.il/en/event/%d7%92%d7%95%d7%9c%d7%a1/,https://m.media-amazon.com/images/M/MV5BMTBhMzc0NDgtOTUwMC00NDBkLWJlYzEtZGQwOTdlNDMyOWU1XkEyXkFqcGc@._V1_SX300.jpg,2024,yes
Tel Aviv Cinemateque,19/08/2024,19:00,The Crime Is Mine,https://www.cinema.co.il/en/event/%d7%92%d7%95%d7%9c%d7%a1/,https://m.media-amazon.com/images/M/MV5BNWI5M2NlM2EtMTE3ZC00ZDUwLWIxZDItNWUxYzVjZjg2YjdiXkEyXkFqcGdeQXVyNDU0NjMyNTQ@._V1_SX300.jpg,2023,yes
Tel Aviv Cinemateque,19/08/2024,20:00,One More Story,https://www.cinema.co.il/en/event/%d7%90%d7%99%d7%a8%d7%95%d7%a2-%d7%96%d7%95%d7%9b%d7%99%d7%9d-%d7%a4%d7%a1%d7%98%d7%99%d7%91%d7%9c-%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98%d7%99%d7%9d-2024/,https://m.media-amazon.com/images/M/MV5BYWI5Y2U5ZGYtZTg1ZS00ODRjLWFiNjktM2RhYTNmMmE3ZGI1XkEyXkFqcGdeQXVyNjQ0MTYwMDM@._V1_SX300.jpg,2016,yes
Tel Aviv Cinemateque,19/08/2024,21:00,The Tatami Galaxy,https://www.cinema.co.il/en/event/%d7%98%d7%90%d7%98%d7%90%d7%9e%d7%99/,https://m.media-amazon.com/images/M/MV5BODVjY2ViOWYtNjI0ZS00OGI4LTk3ZGMtOGJmMTczM2U5MTY5XkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_SX300.jpg,2010,yes
