cinema,date,time,title,href,poster,year,valid
Herziliya Cinemateque,15/10/2024,20:45,Joker: Folie à Deux,https://www.hcinema.org.il/event/%d7%92%d7%95%d7%a7%d7%a8-%d7%98%d7%99%d7%a8%d7%95%d7%a3-%d7%91%d7%a9%d7%a0%d7%99%d7%99%d7%9d-joker-folie-a-deux-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97%d7%a8%d7%99%d7%aa-%d7%a9/2024-10-15/,https://m.media-amazon.com/images/M/MV5BNTRlNmU1NzEtODNkNC00ZGM3LWFmNzQtMjBlMWRiYTcyMGRhXkEyXkFqcGc@._V1_SX300.jpg,2024.0,yes
Herziliya Cinemateque,17/10/2024,14:00,Star Wars: Episode I - The Phantom Menace,https://www.hcinema.org.il/event/%d7%9e%d7%9c%d7%97%d7%9e%d7%aa-%d7%94%d7%9b%d7%95%d7%9b%d7%91%d7%99%d7%9d-%d7%90%d7%99%d7%9e%d7%aa-%d7%94%d7%a4%d7%a0%d7%98%d7%95%d7%9d-star-wars-the-phantom-menace-%d7%a1%d7%a8%d7%98-%d7%aa/,https://m.media-amazon.com/images/M/MV5BYTRhNjcwNWQtMGJmMi00NmQyLWE2YzItODVmMTdjNWI0ZDA2XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,1999.0,yes
Herziliya Cinemateque,17/10/2024,17:00,Star Wars: Episode II - Attack of the Clones,https://www.hcinema.org.il/event/%d7%9e%d7%9c%d7%97%d7%9e%d7%aa-%d7%94%d7%9b%d7%95%d7%9b%d7%91%d7%99%d7%9d-%d7%9e%d7%aa%d7%a7%d7%a4%d7%aa-%d7%94%d7%9e%d7%a9%d7%95%d7%91%d7%98%d7%99%d7%9d-star-wars-attack-of-the-clones-%d7%a1/,https://m.media-amazon.com/images/M/MV5BNTgxMjY2YzUtZmVmNC00YjAwLWJlODMtNDBhNzllNzIzMjgxXkEyXkFqcGc@._V1_SX300.jpg,2002.0,yes
Herziliya Cinemateque,17/10/2024,20:00,Star Wars: Episode III - Revenge of the Sith,https://www.hcinema.org.il/event/%d7%9e%d7%9c%d7%97%d7%9e%d7%aa-%d7%94%d7%9b%d7%95%d7%9b%d7%91%d7%99%d7%9d-%d7%a0%d7%a7%d7%9e%d7%aa-%d7%94%d7%a1%d7%99%d7%aa-star-wars-revenge-of-the-sith-%d7%a1%d7%a8%d7%98-%d7%aa%d7%95%d7%9b/,https://m.media-amazon.com/images/M/MV5BNTc4MTc3NTQ5OF5BMl5BanBnXkFtZTcwOTg0NjI4NA@@._V1_SX300.jpg,2005.0,yes
Herziliya Cinemateque,18/10/2024,21:00,The Samourai,https://www.hcinema.org.il/event/%d7%94%d7%a1%d7%9e%d7%95%d7%a8%d7%90%d7%99-the-samourai-%d7%a1%d7%a8%d7%98-%d7%aa%d7%95%d7%9b%d7%a0%d7%99%d7%99%d7%94/,,,no
Herziliya Cinemateque,21/10/2024,20:00,Guardians of the Galaxy Vol. 3,https://www.hcinema.org.il/event/%d7%a9%d7%95%d7%9e%d7%a8%d7%99-%d7%94%d7%92%d7%9c%d7%a7%d7%a1%d7%99%d7%94-galaxy-the-of-guardians-%d7%a1%d7%a8%d7%98-%d7%aa%d7%95%d7%9b%d7%a0%d7%99%d7%99%d7%94/,https://m.media-amazon.com/images/M/MV5BMDgxOTdjMzYtZGQxMS00ZTAzLWI4Y2UtMTQzN2VlYjYyZWRiXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,2023.0,yes
Herziliya Cinemateque,22/10/2024,20:30,Ordinary People,https://www.hcinema.org.il/event/%d7%90%d7%a0%d7%a9%d7%99%d7%9d-%d7%a4%d7%a9%d7%95%d7%98%d7%99%d7%9d-ordinary-people-%d7%a1%d7%a8%d7%98-%d7%aa%d7%95%d7%9b%d7%a0%d7%99%d7%99%d7%94-%d7%a9%d7%9c%d7%99%d7%a9%d7%99-%d7%96%d7%94%d7%91/,https://m.media-amazon.com/images/M/MV5BNWU3MDFkYWQtMWQ5YS00YTcwLThmNDItODY4OWE2ZTdhZmIwXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,1980.0,yes
Herziliya Cinemateque,23/10/2024,20:30,We Live in Time,https://www.hcinema.org.il/event/%d7%94%d7%96%d7%9e%d7%9f-%d7%a9%d7%9c%d7%a0%d7%95-we-live-our-time-%d7%91%d7%aa%d7%90%d7%a8%d7%99%d7%9a-%d7%96%d7%94-%d7%91%d7%9c%d7%91%d7%93-%d7%9b%d7%a0%d7%99%d7%a1%d7%94-%d7%9c%d7%9c%d7%90/,https://m.media-amazon.com/images/M/MV5BMGJkNjAxNTUtMGU5MC00ZTUyLTlmYzctNmE0ZDUzZTk5YTY1XkEyXkFqcGc@._V1_SX300.jpg,2024.0,yes
Herziliya Cinemateque,24/10/2024,20:30,Cave of Forgotten Dreams,https://www.hcinema.org.il/event/%d7%9e%d7%a2%d7%a8%d7%aa-%d7%94%d7%97%d7%9c%d7%95%d7%9e%d7%95%d7%aa-%d7%94%d7%a0%d7%a9%d7%9b%d7%97%d7%99%d7%9d-cave-of-forgotten-dreams-%d7%94%d7%a8%d7%a6%d7%90%d7%94-%d7%9e%d7%a4%d7%99-%d7%93/,https://m.media-amazon.com/images/M/MV5BMTYxNDExMzUwMl5BMl5BanBnXkFtZTcwNjM2MzYwNQ@@._V1_SX300.jpg,2010.0,yes
Herziliya Cinemateque,25/10/2024,21:00,Swann in Love,https://www.hcinema.org.il/event/%d7%90%d7%94%d7%91%d7%aa%d7%95-%d7%a9%d7%9c-%d7%a1%d7%95%d7%95%d7%90%d7%9f-swann-in-love-%d7%a1%d7%a8%d7%98-%d7%aa%d7%95%d7%9b%d7%a0%d7%99%d7%99%d7%94/,https://m.media-amazon.com/images/M/MV5BMzRlOGQwODktNzZiOS00Y2YwLWFjMTQtMmM5M2NlMGJmOTdhXkEyXkFqcGdeQXVyNTI2ODA2NTc@._V1_SX300.jpg,1984.0,yes
Herziliya Cinemateque,26/10/2024,20:30,Black Tea,https://www.hcinema.org.il/event/%d7%aa%d7%94-%d7%a9%d7%97%d7%95%d7%a8-black-tea-%d7%91%d7%aa%d7%90%d7%a8%d7%99%d7%9a-%d7%96%d7%94-%d7%91%d7%9c%d7%91%d7%93-%d7%9b%d7%a0%d7%99%d7%a1%d7%94-%d7%9c%d7%9c%d7%90-%d7%aa%d7%95%d7%a1%d7%a4/,https://m.media-amazon.com/images/M/MV5BNzU0MWIyODQtZmFmYS00NGRiLTgyMTctYjIxMmVmZDI4ZThmXkEyXkFqcGdeQXVyMTE5NTM5NTU5._V1_SX300.jpg,2024.0,yes
Herziliya Cinemateque,29/10/2024,18:00,Black Tea,https://www.hcinema.org.il/event/%d7%aa%d7%94-%d7%a9%d7%97%d7%95%d7%a8-black-tea-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97%d7%a8%d7%99%d7%aa-%d7%a9%d7%9c%d7%99%d7%a9%d7%99-%d7%96%d7%94%d7%91/,https://m.media-amazon.com/images/M/MV5BNzU0MWIyODQtZmFmYS00NGRiLTgyMTctYjIxMmVmZDI4ZThmXkEyXkFqcGdeQXVyMTE5NTM5NTU5._V1_SX300.jpg,2024.0,yes
Herziliya Cinemateque,30/10/2024,20:30,Outsider. Freud,https://www.hcinema.org.il/event/%d7%90%d7%90%d7%95%d7%98%d7%a1%d7%99%d7%99%d7%93%d7%a8-%d7%a4%d7%a8%d7%95%d7%99%d7%93-outsider-freud-%d7%a9%d7%99%d7%97%d7%94-%d7%a2%d7%9d-%d7%99%d7%90%d7%99%d7%a8-%d7%a7%d7%93%d7%a8-%d7%99/,,,no
Herziliya Cinemateque,31/10/2024,18:00,The Nightmare Before Christmas,https://www.hcinema.org.il/event/%d7%94%d7%a1%d7%99%d7%95%d7%98-%d7%a9%d7%9c%d7%a4%d7%a0%d7%99-%d7%97%d7%92-%d7%94%d7%9e%d7%95%d7%9c%d7%93-the-nightmare-before-christmas-%d7%a1%d7%a8%d7%98-%d7%aa%d7%95%d7%9b%d7%a0%d7%99%d7%99/,https://m.media-amazon.com/images/M/MV5BNmYxOTAzZWYtOGI3Yi00ODc3LTk5ZjYtZTY0MzVkZTg3YmRiXkEyXkFqcGc@._V1_SX300.jpg,1993.0,yes
Herziliya Cinemateque,31/10/2024,20:30,Shaun of the Dead,https://www.hcinema.org.il/event/%d7%9e%d7%aa-%d7%a2%d7%9c-%d7%94%d7%9e%d7%aa%d7%99%d7%9d-shaun-of-the-dead-%d7%a1%d7%a8%d7%98-%d7%aa%d7%95%d7%9b%d7%a0%d7%99%d7%99%d7%94/,https://m.media-amazon.com/images/M/MV5BNzNjZGE4YTUtOWU3OC00Mzg2LThjNWItMzUwYzEwMDgxYmVjXkEyXkFqcGc@._V1_SX300.jpg,2004.0,yes
Jaffa Cinema,08/10/2024,18:00,The Red Turtle,https://www.jaffacinema.com/calendar/5115/,https://m.media-amazon.com/images/M/MV5BYzNkNTI3NTYtMzFjNS00ZDExLTkzZDMtYmFhNTY0YTNhYjYzXkEyXkFqcGc@._V1_SX300.jpg,2016.0,yes
Jaffa Cinema,08/10/2024,19:00,Hole in the Moon,https://www.jaffacinema.com/calendar/5116/,https://m.media-amazon.com/images/M/MV5BYmY3MmZmOGMtYzhkNS00ZjkzLWI5YWUtN2JiYmVlNGZiNTBlXkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg,1964.0,yes
Jaffa Cinema,08/10/2024,20:30,Strange Birds,https://www.jaffacinema.com/calendar/5164/,https://m.media-amazon.com/images/M/MV5BNTk0N2JmODEtMjcwZC00N2UzLThmMzAtZmVmNmI1YTE0MzczXkEyXkFqcGc@._V1_SX300.jpg,2024.0,yes
Jaffa Cinema,08/10/2024,21:30,Coffee and Cigarettes,https://www.jaffacinema.com/calendar/5118/,https://m.media-amazon.com/images/M/MV5BZGQ2MmE1ZDItOTk0Zi00ZDVlLTg4MzUtYTdlMTQyNmE3OTI2XkEyXkFqcGc@._V1_SX300.jpg,2003.0,yes
Jaffa Cinema,09/10/2024,18:00,The Red Turtle,https://www.jaffacinema.com/calendar/5115/,https://m.media-amazon.com/images/M/MV5BYzNkNTI3NTYtMzFjNS00ZDExLTkzZDMtYmFhNTY0YTNhYjYzXkEyXkFqcGc@._V1_SX300.jpg,2016.0,yes
Jaffa Cinema,09/10/2024,20:30,The Governor,https://www.jaffacinema.com/calendar/5109/,https://m.media-amazon.com/images/M/MV5BNzA5OTQ4Mjc1OF5BMl5BanBnXkFtZTcwNjk0NzYyMg@@._V1_SX300.jpg,2009.0,yes
Jaffa Cinema,09/10/2024,20:30,The Governor,https://www.jaffacinema.com/calendar/5109/,https://m.media-amazon.com/images/M/MV5BNzA5OTQ4Mjc1OF5BMl5BanBnXkFtZTcwNjk0NzYyMg@@._V1_SX300.jpg,2009.0,yes
Jaffa Cinema,09/10/2024,21:30,The Red Shoes,https://www.jaffacinema.com/calendar/5121/,https://m.media-amazon.com/images/M/MV5BMjRjMzAxMmMtMTkzNS00ZGIyLTgzM2UtODgyYjI5NGEwZDhjXkEyXkFqcGc@._V1_SX300.jpg,1948.0,yes
Jaffa Cinema,10/10/2024,18:00,Hole in the Moon,https://www.jaffacinema.com/calendar/5116/,https://m.media-amazon.com/images/M/MV5BYmY3MmZmOGMtYzhkNS00ZjkzLWI5YWUtN2JiYmVlNGZiNTBlXkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg,1964.0,yes
Jaffa Cinema,10/10/2024,19:00,Get the Land Back,https://www.jaffacinema.com/calendar/5123/,https://m.media-amazon.com/images/M/MV5BYTUzNmI4ODUtNTY3Yi00Njk4LWFiMmMtNGRmZDhhMDcyYmJkXkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg,2024.0,yes
Jaffa Cinema,10/10/2024,20:30,Three Colors: White,https://www.jaffacinema.com/calendar/5124/,https://m.media-amazon.com/images/M/MV5BMTc1ODkzOWItNmM4NS00OGQzLTg5NjctOThjY2M1MGI5ZTRkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,1994.0,yes
Jaffa Cinema,10/10/2024,21:30,Monogamia,https://www.jaffacinema.com/calendar/5125/,https://m.media-amazon.com/images/M/MV5BMzk4NGY4ZTMtOTlmZC00OTVhLWI4ZGItN2U2ZGE3MTNiMTRkXkEyXkFqcGdeQXVyMjAyMTQ0OTU@._V1_SX300.jpg,2023.0,yes
Jaffa Cinema,12/10/2024,18:00,Hole in the Moon,https://www.jaffacinema.com/calendar/5116/,https://m.media-amazon.com/images/M/MV5BYmY3MmZmOGMtYzhkNS00ZjkzLWI5YWUtN2JiYmVlNGZiNTBlXkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg,1964.0,yes
Jaffa Cinema,12/10/2024,19:00,The Red Shoes,https://www.jaffacinema.com/calendar/5121/,https://m.media-amazon.com/images/M/MV5BMjRjMzAxMmMtMTkzNS00ZGIyLTgzM2UtODgyYjI5NGEwZDhjXkEyXkFqcGc@._V1_SX300.jpg,1948.0,yes
Jaffa Cinema,12/10/2024,20:30,Three Colors: White,https://www.jaffacinema.com/calendar/5124/,https://m.media-amazon.com/images/M/MV5BMTc1ODkzOWItNmM4NS00OGQzLTg5NjctOThjY2M1MGI5ZTRkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,1994.0,yes
Jaffa Cinema,12/10/2024,21:30,Dazed and Confused,https://www.jaffacinema.com/calendar/5129/,https://m.media-amazon.com/images/M/MV5BMTM5MDY5MDQyOV5BMl5BanBnXkFtZTgwMzM3NzMxMDE@._V1_SX300.jpg,1993.0,yes
Jaffa Cinema,13/10/2024,18:00,The Dreamers,https://www.jaffacinema.com/calendar/5130/,https://m.media-amazon.com/images/M/MV5BN2JlNDM0YjQtNjg3NC00MWY0LTk0MmMtMTVkMmU0MDQ4MGMzXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,2003.0,yes
Jaffa Cinema,13/10/2024,19:00,Persona,https://www.jaffacinema.com/calendar/5131/,https://m.media-amazon.com/images/M/MV5BYTRhNzkzMDktZDNlNi00MDIwLWFiNjAtNTlmYjZjYWZlMTEzXkEyXkFqcGc@._V1_SX300.jpg,1966.0,yes
Jaffa Cinema,13/10/2024,20:30,Uncle Boonmee Who Can Recall His Past Lives,https://www.jaffacinema.com/calendar/5132/,https://m.media-amazon.com/images/M/MV5BMTc2MjAxMzI3NV5BMl5BanBnXkFtZTcwMDE3MDU0NA@@._V1_SX300.jpg,2010.0,yes
Jaffa Cinema,13/10/2024,21:30,The Straight Story,https://www.jaffacinema.com/calendar/5137/,https://m.media-amazon.com/images/M/MV5BM2UxYTMwMWUtOGM1OS00MDI4LWFhNTUtOTA4NWI2ZjEwNmMxXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,1999.0,yes
Jaffa Cinema,14/10/2024,18:00,The Dreamers,https://www.jaffacinema.com/calendar/5130/,https://m.media-amazon.com/images/M/MV5BN2JlNDM0YjQtNjg3NC00MWY0LTk0MmMtMTVkMmU0MDQ4MGMzXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,2003.0,yes
Jaffa Cinema,14/10/2024,19:00,Persona,https://www.jaffacinema.com/calendar/5131/,https://m.media-amazon.com/images/M/MV5BYTRhNzkzMDktZDNlNi00MDIwLWFiNjAtNTlmYjZjYWZlMTEzXkEyXkFqcGc@._V1_SX300.jpg,1966.0,yes
Jaffa Cinema,14/10/2024,20:30,The Governor,https://www.jaffacinema.com/calendar/5109/,https://m.media-amazon.com/images/M/MV5BNzA5OTQ4Mjc1OF5BMl5BanBnXkFtZTcwNjk0NzYyMg@@._V1_SX300.jpg,2009.0,yes
Jaffa Cinema,15/10/2024,18:00,Persona,https://www.jaffacinema.com/calendar/5131/,https://m.media-amazon.com/images/M/MV5BYTRhNzkzMDktZDNlNi00MDIwLWFiNjAtNTlmYjZjYWZlMTEzXkEyXkFqcGc@._V1_SX300.jpg,1966.0,yes
Jaffa Cinema,15/10/2024,19:00,School of Rock,https://www.jaffacinema.com/calendar/5145/,https://m.media-amazon.com/images/M/MV5BOTg2NDU4Mjg2NV5BMl5BanBnXkFtZTgwNjQ0MDIyMDI@._V1_SX300.jpg,2003.0,yes
Jaffa Cinema,15/10/2024,20:30,The Water Front,https://www.jaffacinema.com/calendar/5146/,https://m.media-amazon.com/images/M/MV5BNmRjMDcyYTgtZjYxOC00MjI0LWIyNTgtYzY1NTM2ZDRhNGIzXkEyXkFqcGc@._V1_SX300.jpg,2024.0,yes
Jaffa Cinema,15/10/2024,21:30,Get the Land Back,https://www.jaffacinema.com/calendar/5123/,https://m.media-amazon.com/images/M/MV5BYTUzNmI4ODUtNTY3Yi00Njk4LWFiMmMtNGRmZDhhMDcyYmJkXkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg,2024.0,yes
Jaffa Cinema,17/10/2024,18:00,Synonyms,https://www.jaffacinema.com/calendar/5151/,https://m.media-amazon.com/images/M/MV5BMzBlMTJlNGMtOWQ5Zi00NzUzLTljNGUtYmUwYzI3NDFhMzlmXkEyXkFqcGdeQXVyMjI3NDAyNg@@._V1_SX300.jpg,2019.0,yes
Jaffa Cinema,17/10/2024,19:00,School of Rock,https://www.jaffacinema.com/calendar/5145/,https://m.media-amazon.com/images/M/MV5BOTg2NDU4Mjg2NV5BMl5BanBnXkFtZTgwNjQ0MDIyMDI@._V1_SX300.jpg,2003.0,yes
Jaffa Cinema,17/10/2024,19:00,Strange Birds,https://www.jaffacinema.com/calendar/5164/,https://m.media-amazon.com/images/M/MV5BNTk0N2JmODEtMjcwZC00N2UzLThmMzAtZmVmNmI1YTE0MzczXkEyXkFqcGc@._V1_SX300.jpg,2024.0,yes
Jaffa Cinema,17/10/2024,21:30,Uncle Boonmee Who Can Recall His Past Lives,https://www.jaffacinema.com/calendar/5132/,https://m.media-amazon.com/images/M/MV5BMTc2MjAxMzI3NV5BMl5BanBnXkFtZTcwMDE3MDU0NA@@._V1_SX300.jpg,2010.0,yes
Jaffa Cinema,19/10/2024,18:00,Three Colors: Red,https://www.jaffacinema.com/calendar/5161/,https://m.media-amazon.com/images/M/MV5BMTQ0YTQyYzItNGEzMi00NmI4LWJkOTMtOWMyMjAwMWEzYTZhXkEyXkFqcGc@._V1_SX300.jpg,1994.0,yes
Jaffa Cinema,19/10/2024,19:00,School of Rock,https://www.jaffacinema.com/calendar/5145/,https://m.media-amazon.com/images/M/MV5BOTg2NDU4Mjg2NV5BMl5BanBnXkFtZTgwNjQ0MDIyMDI@._V1_SX300.jpg,2003.0,yes
Jaffa Cinema,19/10/2024,20:30,Synonyms,https://www.jaffacinema.com/calendar/5151/,https://m.media-amazon.com/images/M/MV5BMzBlMTJlNGMtOWQ5Zi00NzUzLTljNGUtYmUwYzI3NDFhMzlmXkEyXkFqcGdeQXVyMjI3NDAyNg@@._V1_SX300.jpg,2019.0,yes
Jaffa Cinema,19/10/2024,21:30,Uncle Boonmee Who Can Recall His Past Lives,https://www.jaffacinema.com/calendar/5132/,https://m.media-amazon.com/images/M/MV5BMTc2MjAxMzI3NV5BMl5BanBnXkFtZTcwMDE3MDU0NA@@._V1_SX300.jpg,2010.0,yes
Jerusalem Cinemateque,07/10/2024,18:00,Departures,https://jer-cin.org.il/en/event/78394,https://m.media-amazon.com/images/M/MV5BMTUzOTcwOTA2NV5BMl5BanBnXkFtZTcwNDczMzczMg@@._V1_SX300.jpg,2008.0,yes
Jerusalem Cinemateque,07/10/2024,18:00,Sex,https://jer-cin.org.il/en/event/78592,,,no
Jerusalem Cinemateque,07/10/2024,20:45,Still Walking,https://jer-cin.org.il/en/event/78430,https://m.media-amazon.com/images/M/MV5BMmNjYmNkNzUtYzNmMC00NWMzLWEyMWYtNmQ2NTRhNzI2OGIzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,2008.0,yes
Jerusalem Cinemateque,07/10/2024,20:45,The Teachers' Lounge,https://jer-cin.org.il/en/event/78604,https://m.media-amazon.com/images/M/MV5BOTkwZDgzNzgtMDBiZC00Y2M2LWI3MmUtZDM2Zjk1ZDc1YWJiXkEyXkFqcGc@._V1_SX300.jpg,2023.0,yes
Jerusalem Cinemateque,08/10/2024,18:00,The Samourai,https://jer-cin.org.il/en/event/78434,,,no
Jerusalem Cinemateque,08/10/2024,18:00,King of Sephardim,https://jer-cin.org.il/en/event/78438,https://m.media-amazon.com/images/M/MV5BMzdkNDI3MTAtNWVkZS00ZDg3LTlhYmUtNWJhOTg4YzU4NWQ0XkEyXkFqcGc@._V1_SX300.jpg,2024.0,yes
Jerusalem Cinemateque,08/10/2024,18:00,Sex,https://jer-cin.org.il/en/event/78594,,,no
Jerusalem Cinemateque,08/10/2024,20:15,A Woman Under the Influence,https://jer-cin.org.il/en/event/78440,https://m.media-amazon.com/images/M/MV5BODQyMWUyNDEtODZlNS00YTk3LWJlMDAtMGQ0ODZjMDZjMjhmXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_SX300.jpg,1974.0,yes
Jerusalem Cinemateque,08/10/2024,20:30,Sex,https://jer-cin.org.il/en/event/78596,,,no
Jerusalem Cinemateque,08/10/2024,20:45,Cherry Blossoms After Winter,https://jer-cin.org.il/en/event/78442,https://m.media-amazon.com/images/M/MV5BMGM4M2Y4M2EtMzc0Yy00ODJmLWE0YWUtZDk4N2ZlYTU0ODNlXkEyXkFqcGdeQXVyNDYzNDg2MTM@._V1_SX300.jpg,2022.0,yes
Jerusalem Cinemateque,09/10/2024,16:00,Chaos & Quiet,https://jer-cin.org.il/en/event/78444,https://m.media-amazon.com/images/M/MV5BYTYyMmFlOTYtY2M2ZC00NWM2LWJjMjctZWVmYTc5MDFlNDkxXkEyXkFqcGdeQXVyNTgxMTMyNjM@._V1_SX300.jpg,2021.0,yes
Jerusalem Cinemateque,09/10/2024,17:00,Sex,https://jer-cin.org.il/en/event/78598,,,no
Jerusalem Cinemateque,09/10/2024,18:00,Still Walking,https://jer-cin.org.il/en/event/78432,https://m.media-amazon.com/images/M/MV5BMmNjYmNkNzUtYzNmMC00NWMzLWEyMWYtNmQ2NTRhNzI2OGIzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,2008.0,yes
Jerusalem Cinemateque,09/10/2024,18:15,Minnie and Moskowitz,https://jer-cin.org.il/en/event/78446,https://m.media-amazon.com/images/M/MV5BYjUxNTg5OWUtNDVlOS00M2EyLTlhZmMtNDAyOGQ1OGViZTEzXkEyXkFqcGdeQXVyMjA0MzYwMDY@._V1_SX300.jpg,1971.0,yes
Jerusalem Cinemateque,09/10/2024,20:00,Sex,https://jer-cin.org.il/en/event/78600,,,no
Jerusalem Cinemateque,09/10/2024,20:30,The Governor,https://jer-cin.org.il/en/event/78450,https://m.media-amazon.com/images/M/MV5BNzA5OTQ4Mjc1OF5BMl5BanBnXkFtZTcwNjk0NzYyMg@@._V1_SX300.jpg,2009.0,yes
Jerusalem Cinemateque,09/10/2024,20:45,The Red Circle,https://jer-cin.org.il/en/event/78448,https://m.media-amazon.com/images/M/MV5BYjA4YzZiOTAtY2E4NS00Y2YwLTkxMWItZjU2NDU2NmRhMjc3XkEyXkFqcGdeQXVyNDE0OTU3NDY@._V1_SX300.jpg,1970.0,yes
Jerusalem Cinemateque,10/10/2024,18:00,Mr. Klein,https://jer-cin.org.il/en/event/78452,https://m.media-amazon.com/images/M/MV5BMDc1MTQ0NGUtYWVkNy00OWM2LTgzYjItN2VhNzE3ZDAzNThjXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_SX300.jpg,1976.0,yes
Jerusalem Cinemateque,10/10/2024,18:00,The Shepherd's Keeper,https://jer-cin.org.il/en/event/78456,https://m.media-amazon.com/images/M/MV5BOTFlYjM5NTEtMTYwNy00N2EyLWJjNTAtNGNlNjNhMmYzODI0XkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg,2024.0,yes
Jerusalem Cinemateque,10/10/2024,20:15,Sweet Light in a Dark Room,https://jer-cin.org.il/en/event/78460,,,no
Jerusalem Cinemateque,10/10/2024,20:30,Gloria Bell,https://jer-cin.org.il/en/event/78458,https://m.media-amazon.com/images/M/MV5BMTc5Nzc1OTk3OV5BMl5BanBnXkFtZTgwNDM1NTQ3NjM@._V1_SX300.jpg,2018.0,yes
Jerusalem Cinemateque,12/10/2024,20:30,The Monk and the Gun,https://jer-cin.org.il/en/event/78464,https://m.media-amazon.com/images/M/MV5BZTNmNDIyOTQtMjkxMy00MzEwLWExODktODZiN2RkNTYzNWQxXkEyXkFqcGdeQXVyNzMzOTQ0ODM@._V1_SX300.jpg,2023.0,yes
Jerusalem Cinemateque,12/10/2024,20:30,The Banishment,https://jer-cin.org.il/en/event/78470,https://m.media-amazon.com/images/M/MV5BYzMwMDQyZTAtYTE2MS00MTkyLWJjNjQtYzY0MjE1NWYxNTA2XkEyXkFqcGdeQXVyMTM2MDY0OTYx._V1_SX300.jpg,2007.0,yes
Jerusalem Cinemateque,13/10/2024,18:00,The Samourai,https://jer-cin.org.il/en/event/78436,,,no
Jerusalem Cinemateque,13/10/2024,18:00,It Happened on our Ground,https://jer-cin.org.il/en/event/78472,https://m.media-amazon.com/images/M/MV5BMTBhMzc0NDgtOTUwMC00NDBkLWJlYzEtZGQwOTdlNDMyOWU1XkEyXkFqcGc@._V1_SX300.jpg,2024.0,yes
Jerusalem Cinemateque,13/10/2024,20:30,The Monk and the Gun,https://jer-cin.org.il/en/event/78466,https://m.media-amazon.com/images/M/MV5BZTNmNDIyOTQtMjkxMy00MzEwLWExODktODZiN2RkNTYzNWQxXkEyXkFqcGdeQXVyNzMzOTQ0ODM@._V1_SX300.jpg,2023.0,yes
Jerusalem Cinemateque,13/10/2024,20:45,A Price Above Rubies,https://jer-cin.org.il/en/event/78476,https://m.media-amazon.com/images/M/MV5BOGUzYjY2YzMtOWY1NS00MWFiLWE4OTEtZmYzNzhiYmM4OTU5XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,1998.0,yes
Jerusalem Cinemateque,14/10/2024,18:00,"The Captured Image, or Leo Tolstoy and Ilya Ginzburg",https://jer-cin.org.il/en/event/77651,,,no
Jerusalem Cinemateque,14/10/2024,18:00,The Monk and the Gun,https://jer-cin.org.il/en/event/78468,https://m.media-amazon.com/images/M/MV5BZTNmNDIyOTQtMjkxMy00MzEwLWExODktODZiN2RkNTYzNWQxXkEyXkFqcGdeQXVyNzMzOTQ0ODM@._V1_SX300.jpg,2023.0,yes
Jerusalem Cinemateque,14/10/2024,20:15,Mr. Klein,https://jer-cin.org.il/en/event/78454,https://m.media-amazon.com/images/M/MV5BMDc1MTQ0NGUtYWVkNy00OWM2LTgzYjItN2VhNzE3ZDAzNThjXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_SX300.jpg,1976.0,yes
Jerusalem Cinemateque,14/10/2024,20:15,Time of Miracles,https://jer-cin.org.il/en/event/78478,https://m.media-amazon.com/images/M/MV5BY2I3N2IxNzItYmEyNy00ZjVhLThhOGYtYjg0OWVkNWEzYjg0XkEyXkFqcGdeQXVyMTk0MjQ3Nzk@._V1_SX300.jpg,1989.0,yes
Jerusalem Cinemateque,16/10/2024,16:00,The Balconettes,https://jer-cin.org.il/en/event/78492,https://m.media-amazon.com/images/M/MV5BNzY3ZTJlOGEtMzAxYS00MTE0LWI2NDktOTFlY2JiZTBjOGMyXkEyXkFqcGdeQXVyODIyOTEyMzY@._V1_SX300.jpg,2024.0,yes
