cinema,date,time,title,href,poster,year,valid
Herziliya Cinemateque,13/09/2024,21:00,The Other Side of Hope,https://www.hcinema.org.il/event/%d7%94%d7%a6%d7%93-%d7%94%d7%90%d7%97%d7%a8-%d7%a9%d7%9c-%d7%94%d7%aa%d7%a7%d7%95%d7%95%d7%94-the-other-side-of-hope-%d7%a1%d7%a8%d7%98-%d7%aa%d7%95%d7%9b%d7%a0%d7%99%d7%99%d7%94/,https://m.media-amazon.com/images/M/MV5BY2NmOGZlMmQtZjJkYy00YjcyLWFhMDUtZTdiNjI2ZmZhYzBkXkEyXkFqcGc@._V1_SX300.jpg,2017,yes
Herziliya Cinemateque,14/09/2024,17:00,My Old Ass,https://www.hcinema.org.il/event/%d7%98%d7%a8%d7%95%d7%9d-%d7%91%d7%9b%d7%95%d7%a8%d7%94-%d7%94%d7%aa%d7%97%d7%aa-%d7%94%d7%96%d7%a7%d7%9f-%d7%a9%d7%9c%d7%99-my-old-ass-%d7%a1%d7%a8%d7%98-%d7%aa%d7%95%d7%9b%d7%a0%d7%99%d7%99/,https://m.media-amazon.com/images/M/MV5BNDhiYjE1ZTAtMjM2My00OGZhLWE4MGMtMDI1YzRiYWYzMTdkXkEyXkFqcGc@._V1_SX300.jpg,2024,yes
Herziliya Cinemateque,14/09/2024,20:30,The Teacher’s Lounge,https://www.hcinema.org.il/event/%d7%97%d7%93%d7%a8-%d7%94%d7%9e%d7%95%d7%a8%d7%99%d7%9d-the-teachers-lounge-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97%d7%a8%d7%99%d7%aa/,,,no
Herziliya Cinemateque,16/09/2024,20:00,Django Unchained,https://www.hcinema.org.il/event/%d7%92%d7%90%d7%a0%d7%92%d7%95-%d7%9c%d7%9c%d7%90-%d7%9e%d7%a2%d7%a6%d7%95%d7%a8%d7%99%d7%9d-django-unchained-%d7%a1%d7%a8%d7%98-%d7%aa%d7%95%d7%9b%d7%a0%d7%99%d7%99%d7%94/,https://m.media-amazon.com/images/M/MV5BMjIyNTQ5NjQ1OV5BMl5BanBnXkFtZTcwODg1MDU4OA@@._V1_SX300.jpg,2012,yes
Herziliya Cinemateque,17/09/2024,18:00,The Teachers' Lounge,https://www.hcinema.org.il/event/%d7%97%d7%93%d7%a8-%d7%94%d7%9e%d7%95%d7%a8%d7%99%d7%9d-the-teachers-lounge-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97%d7%a8%d7%99%d7%aa-%d7%a9%d7%9c%d7%99%d7%a9%d7%99-%d7%96%d7%94%d7%91/,https://m.media-amazon.com/images/M/MV5BYjc3MTM5MzktNTUwYi00ODRjLTliOTMtYWJiZTQ2NzhlZjJlXkEyXkFqcGdeQXVyMTQyODg5MjQw._V1_SX300.jpg,2023,yes
Herziliya Cinemateque,17/09/2024,20:30,Clouds of Sils Maria,https://www.hcinema.org.il/event/%d7%94%d7%a2%d7%a0%d7%a0%d7%99%d7%9d-%d7%a9%d7%9c-%d7%a1%d7%99%d7%9c%d7%a1-%d7%9e%d7%a8%d7%99%d7%94-clouds-of-sils-maria-%d7%a1%d7%a8%d7%98-%d7%aa%d7%95%d7%9b%d7%a0%d7%99%d7%99%d7%94-%d7%a9%d7%9c/,https://m.media-amazon.com/images/M/MV5BMjAwMTg3MDE0NF5BMl5BanBnXkFtZTgwNjQ1ODQyNTE@._V1_SX300.jpg,2014,yes
Herziliya Cinemateque,19/09/2024,17:00,The Lord of the Rings: The Fellowship of the Ring,https://www.hcinema.org.il/event/%d7%a9%d7%a8-%d7%94%d7%98%d7%91%d7%a2%d7%95%d7%aa-%d7%90%d7%97%d7%95%d7%95%d7%aa-%d7%94%d7%98%d7%91%d7%a2%d7%aa-lord-of-the-rings-the-fellowship-of-the-ring-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e/,https://m.media-amazon.com/images/M/MV5BN2EyZjM3NzUtNWUzMi00MTgxLWI0NTctMzY4M2VlOTdjZWRiXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX300.jpg,2001,yes
Herziliya Cinemateque,19/09/2024,20:30,The Lord of the Rings: The Two Towers,https://www.hcinema.org.il/event/%d7%a9%d7%a8-%d7%94%d7%98%d7%91%d7%a2%d7%95%d7%aa-%d7%a9%d7%a0%d7%99-%d7%94%d7%a6%d7%a8%d7%99%d7%97%d7%99%d7%9d-lord-of-the-rings-the-two-towers-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97/,https://m.media-amazon.com/images/M/MV5BZGMxZTdjZmYtMmE2Ni00ZTdkLWI5NTgtNjlmMjBiNzU2MmI5XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,2002,yes
Herziliya Cinemateque,19/09/2024,23:59,The Lord of the Rings: The Return of the King,https://www.hcinema.org.il/event/%d7%a9%d7%a8-%d7%94%d7%98%d7%91%d7%a2%d7%95%d7%aa-%d7%a9%d7%99%d7%91%d7%aa-%d7%94%d7%9e%d7%9c%d7%9a-lord-of-the-rings-the-return-of-the-king-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97/,https://m.media-amazon.com/images/M/MV5BNzA5ZDNlZWMtM2NhNS00NDJjLTk4NDItYTRmY2EwMWZlMTY3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,2003,yes
Herziliya Cinemateque,20/09/2024,21:00,Fallen Leaves,https://www.hcinema.org.il/event/%d7%a2%d7%9c%d7%99-%d7%a9%d7%9c%d7%9b%d7%aa-fallen-leaves-%d7%a1%d7%a8%d7%98-%d7%aa%d7%95%d7%9b%d7%a0%d7%99%d7%99%d7%94/,https://m.media-amazon.com/images/M/MV5BMzljN2I3ZTUtZjBmYy00ZmExLWFkN2UtOTk4YzE3OTc1MzBiXkEyXkFqcGdeQXVyNjgxODk1MTM@._V1_SX300.jpg,2023,yes
Herziliya Cinemateque,21/09/2024,11:00,Jumanji: Welcome to the Jungle,https://www.hcinema.org.il/event/%d7%92%d7%95%d7%9e%d7%a0%d7%92%d7%99-jumanji-%d7%94%d7%a8%d7%a6%d7%90%d7%94-%d7%9e%d7%a4%d7%99-%d7%90%d7%9c%d7%95%d7%9f-%d7%92%d7%95%d7%a8-%d7%90%d7%a8%d7%99%d7%94/,https://m.media-amazon.com/images/M/MV5BODQ0NDhjYWItYTMxZi00NTk2LWIzNDEtOWZiYWYxZjc2MTgxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,2017,yes
Herziliya Cinemateque,21/09/2024,17:00,Fanny & Alexander,https://www.hcinema.org.il/event/%d7%a4%d7%90%d7%a0%d7%99-%d7%95%d7%90%d7%9c%d7%9b%d7%a1%d7%a0%d7%93%d7%a8-fanny-alexander-%d7%a1%d7%a8%d7%98-%d7%aa%d7%95%d7%9b%d7%a0%d7%99%d7%99%d7%94/,,,no
Herziliya Cinemateque,21/09/2024,20:30,Adios Buenos Aires,https://www.hcinema.org.il/event/%d7%90%d7%93%d7%99%d7%95%d7%a1-%d7%91%d7%95%d7%90%d7%a0%d7%95%d7%a1-%d7%90%d7%99%d7%99%d7%a8%d7%a1-adios-buenos-aires-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97%d7%a8%d7%99%d7%aa/,https://m.media-amazon.com/images/M/MV5BMWU3YTU0OTAtYWRlNS00MjAyLThiOTYtNTYyMzQzOTE0YzViXkEyXkFqcGdeQXVyNTI1MzQyMzE@._V1_SX300.jpg,2023,yes
Herziliya Cinemateque,24/09/2024,18:00,Adios Buenos Aires,https://www.hcinema.org.il/event/%d7%90%d7%93%d7%99%d7%95%d7%a1-%d7%91%d7%95%d7%90%d7%a0%d7%95%d7%a1-%d7%90%d7%99%d7%99%d7%a8%d7%a1-adios-buenos-aires-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97%d7%a8%d7%99%d7%aa-%d7%a9/,https://m.media-amazon.com/images/M/MV5BMWU3YTU0OTAtYWRlNS00MjAyLThiOTYtNTYyMzQzOTE0YzViXkEyXkFqcGdeQXVyNTI1MzQyMzE@._V1_SX300.jpg,2023,yes
Herziliya Cinemateque,24/09/2024,20:30,Hide and Seak,https://www.hcinema.org.il/event/%d7%9e%d7%97%d7%91%d7%95%d7%90%d7%99%d7%9d-hide-and-seak-%d7%a9%d7%99%d7%97%d7%94-%d7%a2%d7%9d-%d7%93%d7%9f-%d7%95%d7%95%d7%9c%d7%9e%d7%9f-%d7%99%d7%95%d7%a6%d7%a8-%d7%94%d7%a1%d7%a8%d7%98/,,,no
Herziliya Cinemateque,25/09/2024,20:30,Jacob de Haan: A Voice Out of Time,https://www.hcinema.org.il/event/%d7%93%d7%94-%d7%94%d7%90%d7%9f-%d7%a7%d7%95%d7%9c-%d7%9e%d7%97%d7%95%d7%a5-%d7%9c%d7%96%d7%9e%d7%9f-jacob-de-haan-a-voice-out-of-time-%d7%a9%d7%99%d7%97%d7%94-%d7%a2%d7%9d-%d7%99%d7%95%d7%a6/,https://m.media-amazon.com/images/M/MV5BZTY2Mjg0NjQtNDYwYS00Y2E3LWIwZTktMTdkNGIwNmM1ZDRjXkEyXkFqcGc@._V1_SX300.jpg,2024,yes
Herziliya Cinemateque,26/09/2024,19:00,Demolition Man,https://www.hcinema.org.il/event/%d7%90%d7%99%d7%a9-%d7%94%d7%a8%d7%a1-demolition-man-%d7%a1%d7%a8%d7%98-%d7%aa%d7%95%d7%9b%d7%a0%d7%99%d7%99%d7%94/,https://m.media-amazon.com/images/M/MV5BMDBmNDhjOTYtZWVlMC00YzUwLWIyZjEtYzFjMWM5OTdiZDJkXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,1993,yes
Herziliya Cinemateque,26/09/2024,21:30,First Blood Part II: Rambo Takes the 80s Part 2,https://www.hcinema.org.il/event/%d7%a8%d7%9e%d7%91%d7%95-rambo-first-blood-part-2-%d7%a1%d7%a8%d7%98-%d7%aa%d7%95%d7%9b%d7%a0%d7%99%d7%99%d7%94/,https://m.media-amazon.com/images/M/MV5BNDM2YzZiZWEtMmY3ZC00MDgxLTg4OWQtNzEwZGMyOTZhMWM0XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_SX300.jpg,2018,yes
Herziliya Cinemateque,27/09/2024,21:00,I vitelloni,https://www.hcinema.org.il/event/%d7%a4%d7%9c%d7%99%d7%a0%d7%99-%d7%94%d7%91%d7%98%d7%9c%d7%a0%d7%99%d7%9d-i-vitelloni-%d7%a1%d7%a8%d7%98-%d7%aa%d7%95%d7%9b%d7%a0%d7%99%d7%99%d7%94/,https://m.media-amazon.com/images/M/MV5BZDA5MjI0NWEtMTcwOS00MTI4LWE3MTMtZTc2OTcwZDgyYTFhXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_SX300.jpg,1953,yes
Herziliya Cinemateque,28/09/2024,17:00,Sex,https://www.hcinema.org.il/event/%d7%98%d7%a8%d7%95%d7%9d-%d7%91%d7%9b%d7%95%d7%a8%d7%94-%d7%9e%d7%99%d7%9f-%d7%90%d7%a0%d7%95%d7%a9%d7%99-sex-%d7%a1%d7%a8%d7%98-%d7%aa%d7%95%d7%9b%d7%a0%d7%99%d7%99%d7%94/,,,no
Herziliya Cinemateque,28/09/2024,20:30,Bonnard: Pierre et Marthe,https://www.hcinema.org.il/event/%d7%a4%d7%99%d7%99%d7%a8-%d7%95%d7%9e%d7%90%d7%a8%d7%aa-%d7%90%d7%95%d7%9e%d7%a0%d7%95%d7%aa-%d7%95%d7%90%d7%94%d7%91%d7%94-bonnard-pierre-et-marthe-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1/,,,no
Kolnoa Kanada,03/09/2024,19:30,12 Angry Men,https://ticks.co.il/event.php?i=r6X2X4QIb61,https://m.media-amazon.com/images/M/MV5BMWU4N2FjNzYtNTVkNC00NzQ0LTg0MjAtYTJlMjFhNGUxZDFmXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,1957,yes
Kolnoa Kanada,03/09/2024,21:45,The King of the Street Cleaners,https://ticks.co.il/event.php?i=vzLup0FIuw1,https://m.media-amazon.com/images/M/MV5BNDRiOGNkNWMtNDNiYi00MzMyLWI3ZTQtZTM2Njc1NDRiMDI1XkEyXkFqcGdeQXVyMjQ2OTI2MzU@._V1_SX300.jpg,1977,yes
Kolnoa Kanada,04/09/2024,20:00,City of God,https://ticks.co.il/event.php?i=S1VodwXfju1,https://m.media-amazon.com/images/M/MV5BMGU5OWEwZDItNmNkMC00NzZmLTk1YTctNzVhZTJjM2NlZTVmXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,2002,yes
Kolnoa Kanada,05/09/2024,20:00,Tarnation,https://ticks.co.il/event.php?i=KoJKUmtIXl1,https://m.media-amazon.com/images/M/MV5BMTM5NzczNDE5M15BMl5BanBnXkFtZTcwNDcxMzcyMQ@@._V1_SX300.jpg,2003,yes
Kolnoa Kanada,05/09/2024,22:15,Cowboy Bebop,https://ticks.co.il/event.php?i=aU9faPvFAs1,https://m.media-amazon.com/images/M/MV5BNjY4Yjk5MmEtYmNjYy00MjI1LWJlZjktMWRkYmU0YThlZWVjXkEyXkFqcGc@._V1_SX300.jpg,2021,yes
Kolnoa Kanada,06/09/2024,22:00,"Sex, Lies, and Videotape",https://ticks.co.il/event.php?i=vOUVRTkKxm1,https://m.media-amazon.com/images/M/MV5BNDllYWVkOTQtZjRlMC00NWFjLWI0OGEtOWY4YzU4ZjMxYzg3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,1989,yes
Kolnoa Kanada,07/09/2024,21:00,The Guitar Mongoloid,https://ticks.co.il/event.php?i=nsy4isHZPi1,,,no
Kolnoa Kanada,11/09/2024,19:00,Snow White and the Seven Dwarfs,https://ticks.co.il/event.php?i=JtDJGfO8571,https://m.media-amazon.com/images/M/MV5BMTQwMzE2Mzc4M15BMl5BanBnXkFtZTcwMTE4NTc1Nw@@._V1_SX300.jpg,1937,yes
Kolnoa Kanada,11/09/2024,21:00,Toy Story,https://ticks.co.il/event.php?i=ncDecS3T1h1,https://m.media-amazon.com/images/M/MV5BMDU2ZWJlMjktMTRhMy00ZTA5LWEzNDgtYmNmZTEwZTViZWJkXkEyXkFqcGdeQXVyNDQ2OTk4MzI@._V1_SX300.jpg,1995,yes
Kolnoa Kanada,12/09/2024,20:00,Apocalypse Now,https://ticks.co.il/event.php?i=867Yp0VWjM1,https://m.media-amazon.com/images/M/MV5BYmQyNTA1ZGItNjZjMi00NzFlLWEzMWEtNWMwN2Q2MjJhYzEyXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,1979,yes
Kolnoa Kanada,18/09/2024,19:00,Cloudy with a Chance of Meatballs,https://ticks.co.il/event.php?i=Yzv1R3scrF1,https://m.media-amazon.com/images/M/MV5BMTg0MjAwNDI5MV5BMl5BanBnXkFtZTcwODkyMzg2Mg@@._V1_SX300.jpg,2009,yes
Kolnoa Kanada,19/09/2024,20:00,Hearts of Darkness: A Filmmaker's Apocalypse,https://ticks.co.il/event.php?i=BKCCYb0OZH1,https://m.media-amazon.com/images/M/MV5BNWQxZTQ4OTItNTdmNS00NGY0LTg5NDAtZjViMjQ2ODg3ZGFhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,1991,yes
Kolnoa Kanada,19/09/2024,22:30,The Killing of a Sacred Deer,https://ticks.co.il/event.php?i=1e6YXKxgFc1,https://m.media-amazon.com/images/M/MV5BMjU4NDcwOTA2NF5BMl5BanBnXkFtZTgwMjE2OTg4MzI@._V1_SX300.jpg,2017,yes
Kolnoa Kanada,21/09/2024,21:00,Mean Streets,https://ticks.co.il/event.php?i=ytXHULBELT1,https://m.media-amazon.com/images/M/MV5BMWNmNGY3ZGMtYWQ3OC00Zjg4LWFiN2EtZjM2MDI1YzRiNjg3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,1973,yes
Kolnoa Kanada,24/09/2024,19:00,The Last Duel,https://ticks.co.il/event.php?i=TP5SMPp3uC1,https://m.media-amazon.com/images/M/MV5BZGExZTUzYWQtYWJjZi00OTI4LTk4OGYtNTA2YzcwMmNiZTMxXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_SX300.jpg,2021,yes
Kolnoa Kanada,25/09/2024,19:00,La Pointe Courte,https://ticks.co.il/event.php?i=da4gDQqwxc1,https://m.media-amazon.com/images/M/MV5BMDkyZWQ0NWItNjE0Yi00MDliLWExZjYtM2E4ZTVhYmFmMTkxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,1955,yes
Kolnoa Kanada,28/09/2024,21:00,Citizen Kane,https://ticks.co.il/event.php?i=ZkDljvkNVm1,https://m.media-amazon.com/images/M/MV5BYjBiOTYxZWItMzdiZi00NjlkLWIzZTYtYmFhZjhiMTljOTdkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,1941,yes
Yes Planet,12/09/2024,,The Engineer,
Yes Planet,12/09/2024,,School of magical animals: Part 2,
Yes Planet,12/09/2024,,Monster,
Yes Planet,12/09/2024,,The Teachers Lounge,
Yes Planet,12/09/2024,,Bad Genius,
Yes Planet,12/09/2024,,Fish also Drown,
Yes Planet,18/09/2024,,JUNG KOOK: I AM STILL,
Yes Planet,19/09/2024,,The Lord of the Rings: The Fellowship of the Ring,
Yes Planet,19/09/2024,,The Lord of the Rings: The Two Towers,
Yes Planet,19/09/2024,,The Lord of the Rings: The Return of the King,
Yes Planet,19/09/2024,,Never Let Go,
Yes Planet,19/09/2024,,Adios Buenos Aires,
Yes Planet,19/09/2024,,How to Survive Without Mom,
Yes Planet,19/09/2024,,Come Closer,
Yes Planet,26/09/2024,,Bonnard: Pierre & Marthe,
Yes Planet,26/09/2024,,The Wild Robot,
Yes Planet,03/10/2024,,Joker: Folie A Deux,
Yes Planet,10/10/2024,,ZAK & WOWO: THE LEGEND OF LENDERS,
Yes Planet,17/10/2024,,Smile 2,
Yes Planet,17/10/2024,,We Live in Time,
Yes Planet,24/10/2024,,Transformers One,
Yes Planet,24/10/2024,,Venom: The Last Dance,
Yes Planet,14/11/2024,,The Vanishing Soldier,
Yes Planet,14/11/2024,,Gladiator II,
Yes Planet,21/11/2024,,Wicked: Part 1,
Yes Planet,28/11/2024,,Moana 2,
Yes Planet,12/12/2024,,Arugam Bay,
Yes Planet,19/12/2024,,Mufasa: The Lion King,
Yes Planet,13/02/2025,,Captain America: Brave New World,
Yes Planet,20/03/2025,,Snow White,
Jerusalem Cinemateque,03/09/2024,17:00,Whisky Galore!,https://jer-cin.org.il/en/event/77922,https://m.media-amazon.com/images/M/MV5BMTM5NTY2NjI2MF5BMl5BanBnXkFtZTgwMDc0MDgyMTE@._V1_SX300.jpg,1949,yes
Jerusalem Cinemateque,03/09/2024,18:00,The Shepherd's Keeper,https://jer-cin.org.il/en/event/77924,https://m.media-amazon.com/images/M/MV5BOTFlYjM5NTEtMTYwNy00N2EyLWJjNTAtNGNlNjNhMmYzODI0XkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg,2024,yes
Jerusalem Cinemateque,03/09/2024,18:00,Tatami,https://jer-cin.org.il/en/event/78135,https://m.media-amazon.com/images/M/MV5BNTRhNTBhOTEtNWNiYi00ZDRiLWFlOWItODNiNWUxNTY0MTU0XkEyXkFqcGdeQXVyMTAxODQ2NDU1._V1_SX300.jpg,2023,yes
Jerusalem Cinemateque,03/09/2024,19:00,Harry Potter and the Deathly Hallows: Part 1,https://jer-cin.org.il/en/event/77660,https://m.media-amazon.com/images/M/MV5BMTQ2OTE1Mjk0N15BMl5BanBnXkFtZTcwODE3MDAwNA@@._V1_SX300.jpg,2010,yes
Jerusalem Cinemateque,03/09/2024,20:30,The Lives of Others,https://jer-cin.org.il/en/event/77928,https://m.media-amazon.com/images/M/MV5BNmQyNmJjM2ItNTQzYi00ZjMxLWFjMDYtZjUyN2YwZDk5YWQ2XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,2006,yes
Jerusalem Cinemateque,03/09/2024,20:30,Thelma,https://jer-cin.org.il/en/event/78123,https://m.media-amazon.com/images/M/MV5BM2Q2ZmY1ZmYtYWJlMS00MDJhLTkyYmUtMmU4MTQ5OThlYjQ2XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,2024,yes
Jerusalem Cinemateque,04/09/2024,18:00,12 Angry Men,https://jer-cin.org.il/en/event/77930,https://m.media-amazon.com/images/M/MV5BMWU4N2FjNzYtNTVkNC00NzQ0LTg0MjAtYTJlMjFhNGUxZDFmXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,1957,yes
Jerusalem Cinemateque,04/09/2024,18:00,Get the Land Back,https://jer-cin.org.il/en/event/77934,https://m.media-amazon.com/images/M/MV5BYTUzNmI4ODUtNTY3Yi00Njk4LWFiMmMtNGRmZDhhMDcyYmJkXkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg,2024,yes
Jerusalem Cinemateque,04/09/2024,18:00,Thelma,https://jer-cin.org.il/en/event/78125,https://m.media-amazon.com/images/M/MV5BM2Q2ZmY1ZmYtYWJlMS00MDJhLTkyYmUtMmU4MTQ5OThlYjQ2XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,2024,yes
Jerusalem Cinemateque,04/09/2024,20:00,Death Proof,https://jer-cin.org.il/en/event/77938,https://m.media-amazon.com/images/M/MV5BYTdmZmY3Y2QtNjU5NC00OGUxLTg3MWQtMmE2ODM5Mzg3MzcyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,2007,yes
Jerusalem Cinemateque,04/09/2024,20:30,In Bruges,https://jer-cin.org.il/en/event/77936,https://m.media-amazon.com/images/M/MV5BMTUwOGFiM2QtOWMxYS00MjU2LThmZDMtZDM2MWMzNzllNjdhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,2008,yes
Jerusalem Cinemateque,04/09/2024,20:30,Thelma,https://jer-cin.org.il/en/event/78127,https://m.media-amazon.com/images/M/MV5BM2Q2ZmY1ZmYtYWJlMS00MDJhLTkyYmUtMmU4MTQ5OThlYjQ2XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,2024,yes
Jerusalem Cinemateque,05/09/2024,16:00,Our Precious Children,https://jer-cin.org.il/en/event/77940,,,no
Jerusalem Cinemateque,06/09/2024,16:00,About Dry Grasses,https://jer-cin.org.il/en/event/78137,https://m.media-amazon.com/images/M/MV5BZjRkNTg2YjktYmRhNi00YzE3LTgxZjItNGE4ZDk0NmYwODdlXkEyXkFqcGc@._V1_SX300.jpg,2023,yes
Jerusalem Cinemateque,06/09/2024,20:00,Anatomy of a Fall,https://jer-cin.org.il/en/event/77916,https://m.media-amazon.com/images/M/MV5BMDBiYmRkNjUtYzc4My00NGFiLWE2NWUtMGU1ZDA1NTQ3ZjQwXkEyXkFqcGdeQXVyMTM1NjM2ODg1._V1_SX300.jpg,2023,yes
Jerusalem Cinemateque,07/09/2024,15:45,About Dry Grasses,https://jer-cin.org.il/en/event/78139,https://m.media-amazon.com/images/M/MV5BZjRkNTg2YjktYmRhNi00YzE3LTgxZjItNGE4ZDk0NmYwODdlXkEyXkFqcGc@._V1_SX300.jpg,2023,yes
Jerusalem Cinemateque,07/09/2024,18:00,The Shepherd's Keeper,https://jer-cin.org.il/en/event/77926,https://m.media-amazon.com/images/M/MV5BOTFlYjM5NTEtMTYwNy00N2EyLWJjNTAtNGNlNjNhMmYzODI0XkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg,2024,yes
Jerusalem Cinemateque,07/09/2024,19:30,12 Angry Men,https://jer-cin.org.il/en/event/77932,https://m.media-amazon.com/images/M/MV5BMWU4N2FjNzYtNTVkNC00NzQ0LTg0MjAtYTJlMjFhNGUxZDFmXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,1957,yes
Jerusalem Cinemateque,07/09/2024,20:00,Besieged,https://jer-cin.org.il/en/event/77958,https://m.media-amazon.com/images/M/MV5BM2NiYzM5YTgtMTNjNy00MzNkLTllY2ItMzEyODQ0OTRhNzZhXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_SX300.jpg,1998,yes
Jerusalem Cinemateque,07/09/2024,21:30,Reality,https://jer-cin.org.il/en/event/77954,https://m.media-amazon.com/images/M/MV5BZTYxYmMyOWItZGNiZC00YmU3LThmNGUtZjdlYzhmNjc1N2YxXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,2023,yes
Jerusalem Cinemateque,08/09/2024,16:00,Empty Days,https://jer-cin.org.il/en/event/77960,https://m.media-amazon.com/images/M/MV5BMTY2MTk2MTYwOV5BMl5BanBnXkFtZTcwMjk0NzUxMQ@@._V1_SX300.jpg,1999,yes
Jerusalem Cinemateque,10/09/2024,18:00,King of Sephardim,https://jer-cin.org.il/en/event/77815,https://m.media-amazon.com/images/M/MV5BMzdkNDI3MTAtNWVkZS00ZDg3LTlhYmUtNWJhOTg4YzU4NWQ0XkEyXkFqcGc@._V1_SX300.jpg,2024,yes
Jerusalem Cinemateque,10/09/2024,18:00,Real Women Have Curves,https://jer-cin.org.il/en/event/77968,https://m.media-amazon.com/images/M/MV5BYTNlNzAxMjktZmViZi00ZmU4LWJjNTYtMzhlZmQzY2FhYzgxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,2002,yes
Jerusalem Cinemateque,10/09/2024,20:30,The Haunting of Hill House,https://jer-cin.org.il/en/event/77970,https://m.media-amazon.com/images/M/MV5BMTU4NzA4MDEwNF5BMl5BanBnXkFtZTgwMTQxODYzNjM@._V1_SX300.jpg,2018,yes
Jerusalem Cinemateque,10/09/2024,20:45,Nathalie...,https://jer-cin.org.il/en/event/77974,https://m.media-amazon.com/images/M/MV5BYmNlYzVhMDEtYTE2MC00ODFjLWIwMGYtZGU4MTkzODhkYTdmXkEyXkFqcGdeQXVyNjA0Mzc0MzI@._V1_SX300.jpg,2003,yes
Jerusalem Cinemateque,11/09/2024,18:00,The Haunting of Hill House,https://jer-cin.org.il/en/event/77972,https://m.media-amazon.com/images/M/MV5BMTU4NzA4MDEwNF5BMl5BanBnXkFtZTgwMTQxODYzNjM@._V1_SX300.jpg,2018,yes
Jerusalem Cinemateque,11/09/2024,18:00,It Happened on our Ground,https://jer-cin.org.il/en/event/77976,https://m.media-amazon.com/images/M/MV5BMTBhMzc0NDgtOTUwMC00NDBkLWJlYzEtZGQwOTdlNDMyOWU1XkEyXkFqcGc@._V1_SX300.jpg,2024,yes
Jerusalem Cinemateque,11/09/2024,20:30,The Grand Budapest Hotel,https://jer-cin.org.il/en/event/77980,https://m.media-amazon.com/images/M/MV5BMzM5NjUxOTEyMl5BMl5BanBnXkFtZTgwNjEyMDM0MDE@._V1_SX300.jpg,2014,yes
Jerusalem Cinemateque,11/09/2024,21:00,Patty Hearst,https://jer-cin.org.il/en/event/77982,https://m.media-amazon.com/images/M/MV5BMWZlMjE0MjItYTViYS00ZTkxLWI3NTUtYjg0ZjAxMGQ0ZTdmXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX300.jpg,1988,yes
